LIGHT (lux),Time since start in ms,YYYY-MO-DD HH-MI-SS.SSSS
35.00,248512,2022-03-30 20:56:22.0870
35.00,248561,2022-03-30 20:56:22.1350
35.00,248607,2022-03-30 20:56:22.1820
35.00,248653,2022-03-30 20:56:22.2270
35.00,248690,2022-03-30 20:56:22.2640
35.00,248718,2022-03-30 20:56:22.2920
35.00,248753,2022-03-30 20:56:22.3280
35.00,248785,2022-03-30 20:56:22.3600
35.00,248831,2022-03-30 20:56:22.4050
33.00,248879,2022-03-30 20:56:22.4530
33.00,248924,2022-03-30 20:56:22.4990
33.00,248968,2022-03-30 20:56:22.5430
33.00,249015,2022-03-30 20:56:22.5890
33.00,249057,2022-03-30 20:56:22.6320
33.00,249105,2022-03-30 20:56:22.6800
33.00,249152,2022-03-30 20:56:22.7260
33.00,249197,2022-03-30 20:56:22.7720
33.00,249244,2022-03-30 20:56:22.8190
33.00,249281,2022-03-30 20:56:22.8550
33.00,249316,2022-03-30 20:56:22.8900
33.00,249363,2022-03-30 20:56:22.9370
33.00,249408,2022-03-30 20:56:22.9820
33.00,249455,2022-03-30 20:56:23.0300
33.00,249505,2022-03-30 20:56:23.0790
42.00,249556,2022-03-30 20:56:23.1310
42.00,249587,2022-03-30 20:56:23.1610
42.00,249620,2022-03-30 20:56:23.1940
42.00,249653,2022-03-30 20:56:23.2270
42.00,249681,2022-03-30 20:56:23.2550
42.00,249708,2022-03-30 20:56:23.2830
42.00,249746,2022-03-30 20:56:23.3210
42.00,249793,2022-03-30 20:56:23.3670
42.00,249841,2022-03-30 20:56:23.4150
42.00,249885,2022-03-30 20:56:23.4600
42.00,249930,2022-03-30 20:56:23.5040
42.00,249968,2022-03-30 20:56:23.5420
42.00,250015,2022-03-30 20:56:23.5890
42.00,250059,2022-03-30 20:56:23.6340
42.00,250108,2022-03-30 20:56:23.6820
42.00,250154,2022-03-30 20:56:23.7290
42.00,250200,2022-03-30 20:56:23.7740
42.00,250246,2022-03-30 20:56:23.8200
38.00,250296,2022-03-30 20:56:23.8700
38.00,250341,2022-03-30 20:56:23.9150
38.00,250385,2022-03-30 20:56:23.9590
38.00,250433,2022-03-30 20:56:24.0070
38.00,250479,2022-03-30 20:56:24.0540
38.00,250528,2022-03-30 20:56:24.1020
38.00,250574,2022-03-30 20:56:24.1490
38.00,250621,2022-03-30 20:56:24.1950
38.00,250668,2022-03-30 20:56:24.2420
38.00,250713,2022-03-30 20:56:24.2880
38.00,250759,2022-03-30 20:56:24.3340
38.00,250808,2022-03-30 20:56:24.3830
38.00,250858,2022-03-30 20:56:24.4320
38.00,250904,2022-03-30 20:56:24.4790
38.00,250949,2022-03-30 20:56:24.5240
33.00,250979,2022-03-30 20:56:24.5540
33.00,251012,2022-03-30 20:56:24.5860
33.00,251055,2022-03-30 20:56:24.6300
33.00,251106,2022-03-30 20:56:24.6810
33.00,251155,2022-03-30 20:56:24.7290
33.00,251201,2022-03-30 20:56:24.7760
33.00,251247,2022-03-30 20:56:24.8210
33.00,251296,2022-03-30 20:56:24.8700
33.00,251341,2022-03-30 20:56:24.9150
33.00,251386,2022-03-30 20:56:24.9600
33.00,251433,2022-03-30 20:56:25.0080
33.00,251482,2022-03-30 20:56:25.0560
33.00,251528,2022-03-30 20:56:25.1030
33.00,251574,2022-03-30 20:56:25.1480
33.00,251618,2022-03-30 20:56:25.1930
38.00,251662,2022-03-30 20:56:25.2360
38.00,251708,2022-03-30 20:56:25.2820
38.00,251752,2022-03-30 20:56:25.3270
38.00,251798,2022-03-30 20:56:25.3720
38.00,251843,2022-03-30 20:56:25.4180
38.00,251881,2022-03-30 20:56:25.4560
38.00,251908,2022-03-30 20:56:25.4830
38.00,251948,2022-03-30 20:56:25.5230
38.00,251995,2022-03-30 20:56:25.5690
38.00,252039,2022-03-30 20:56:25.6130
38.00,252071,2022-03-30 20:56:25.6450
38.00,252101,2022-03-30 20:56:25.6760
38.00,252130,2022-03-30 20:56:25.7050
38.00,252160,2022-03-30 20:56:25.7340
38.00,252213,2022-03-30 20:56:25.7870
38.00,252261,2022-03-30 20:56:25.8350
38.00,252307,2022-03-30 20:56:25.8810
38.00,252353,2022-03-30 20:56:25.9280
42.00,252399,2022-03-30 20:56:25.9730
42.00,252449,2022-03-30 20:56:26.0230
42.00,252496,2022-03-30 20:56:26.0710
42.00,252542,2022-03-30 20:56:26.1160
42.00,252587,2022-03-30 20:56:26.1620
42.00,252631,2022-03-30 20:56:26.2050
42.00,252678,2022-03-30 20:56:26.2530
42.00,252726,2022-03-30 20:56:26.3010
42.00,252776,2022-03-30 20:56:26.3510
42.00,252829,2022-03-30 20:56:26.4040
42.00,252875,2022-03-30 20:56:26.4490
42.00,252922,2022-03-30 20:56:26.4960
42.00,252969,2022-03-30 20:56:26.5440
42.00,253016,2022-03-30 20:56:26.5900
42.00,253061,2022-03-30 20:56:26.6350
34.00,253106,2022-03-30 20:56:26.6810
34.00,253150,2022-03-30 20:56:26.7250
34.00,253197,2022-03-30 20:56:26.7710
34.00,253243,2022-03-30 20:56:26.8170
34.00,253288,2022-03-30 20:56:26.8630
34.00,253334,2022-03-30 20:56:26.9080
34.00,253381,2022-03-30 20:56:26.9550
34.00,253427,2022-03-30 20:56:27.0010
34.00,253476,2022-03-30 20:56:27.0500
34.00,253522,2022-03-30 20:56:27.0970
34.00,253564,2022-03-30 20:56:27.1390
34.00,253610,2022-03-30 20:56:27.1840
34.00,253656,2022-03-30 20:56:27.2300
34.00,253702,2022-03-30 20:56:27.2770
34.00,253749,2022-03-30 20:56:27.3240
36.00,253797,2022-03-30 20:56:27.3710
36.00,253832,2022-03-30 20:56:27.4070
36.00,253878,2022-03-30 20:56:27.4520
36.00,253925,2022-03-30 20:56:27.4990
36.00,253986,2022-03-30 20:56:27.5610
36.00,254030,2022-03-30 20:56:27.6040
36.00,254075,2022-03-30 20:56:27.6500
36.00,254102,2022-03-30 20:56:27.6760
36.00,254129,2022-03-30 20:56:27.7040
36.00,254162,2022-03-30 20:56:27.7370
36.00,254212,2022-03-30 20:56:27.7860
36.00,254259,2022-03-30 20:56:27.8330
36.00,254307,2022-03-30 20:56:27.8810
36.00,254353,2022-03-30 20:56:27.9280
36.00,254401,2022-03-30 20:56:27.9750
36.00,254445,2022-03-30 20:56:28.0200
44.00,254491,2022-03-30 20:56:28.0650
44.00,254529,2022-03-30 20:56:28.1030
44.00,254565,2022-03-30 20:56:28.1390
44.00,254597,2022-03-30 20:56:28.1710
44.00,254629,2022-03-30 20:56:28.2040
44.00,254665,2022-03-30 20:56:28.2400
44.00,254702,2022-03-30 20:56:28.2770
44.00,254749,2022-03-30 20:56:28.3240
44.00,254796,2022-03-30 20:56:28.3710
44.00,254842,2022-03-30 20:56:28.4170
44.00,254885,2022-03-30 20:56:28.4600
44.00,254931,2022-03-30 20:56:28.5060
44.00,254979,2022-03-30 20:56:28.5530
44.00,255028,2022-03-30 20:56:28.6020
44.00,255071,2022-03-30 20:56:28.6460
44.00,255117,2022-03-30 20:56:28.6920
44.00,255147,2022-03-30 20:56:28.7210
33.00,255186,2022-03-30 20:56:28.7610
33.00,255217,2022-03-30 20:56:28.7920
33.00,255259,2022-03-30 20:56:28.8340
33.00,255307,2022-03-30 20:56:28.8810
33.00,255353,2022-03-30 20:56:28.9270
33.00,255399,2022-03-30 20:56:28.9740
33.00,255448,2022-03-30 20:56:29.0230
33.00,255497,2022-03-30 20:56:29.0710
33.00,255544,2022-03-30 20:56:29.1180
33.00,255592,2022-03-30 20:56:29.1670
33.00,255634,2022-03-30 20:56:29.2090
33.00,255674,2022-03-30 20:56:29.2490
33.00,255705,2022-03-30 20:56:29.2790
33.00,255744,2022-03-30 20:56:29.3180
33.00,255792,2022-03-30 20:56:29.3670
33.00,255838,2022-03-30 20:56:29.4130
33.00,255875,2022-03-30 20:56:29.4500
33.00,255911,2022-03-30 20:56:29.4850
33.00,255948,2022-03-30 20:56:29.5220
33.00,255976,2022-03-30 20:56:29.5500
33.00,256016,2022-03-30 20:56:29.5910
33.00,256053,2022-03-30 20:56:29.6270
33.00,256083,2022-03-30 20:56:29.6580
33.00,256129,2022-03-30 20:56:29.7030
33.00,256177,2022-03-30 20:56:29.7520
33.00,256221,2022-03-30 20:56:29.7950
33.00,256268,2022-03-30 20:56:29.8420
33.00,256314,2022-03-30 20:56:29.8890
33.00,256361,2022-03-30 20:56:29.9350
33.00,256406,2022-03-30 20:56:29.9810
33.00,256452,2022-03-30 20:56:30.0270
33.00,256498,2022-03-30 20:56:30.0720
33.00,256542,2022-03-30 20:56:30.1160
45.00,256591,2022-03-30 20:56:30.1660
45.00,256635,2022-03-30 20:56:30.2090
45.00,256679,2022-03-30 20:56:30.2540
45.00,256724,2022-03-30 20:56:30.2980
45.00,256773,2022-03-30 20:56:30.3470
45.00,256819,2022-03-30 20:56:30.3940
45.00,256887,2022-03-30 20:56:30.4620
45.00,256933,2022-03-30 20:56:30.5070
45.00,256984,2022-03-30 20:56:30.5590
45.00,257033,2022-03-30 20:56:30.6070
45.00,257079,2022-03-30 20:56:30.6540
45.00,257121,2022-03-30 20:56:30.6960
45.00,257149,2022-03-30 20:56:30.7240
45.00,257173,2022-03-30 20:56:30.7480
45.00,257204,2022-03-30 20:56:30.7780
45.00,257234,2022-03-30 20:56:30.8090
45.00,257264,2022-03-30 20:56:30.8380
36.00,257298,2022-03-30 20:56:30.8720
36.00,257329,2022-03-30 20:56:30.9040
36.00,257359,2022-03-30 20:56:30.9340
36.00,257395,2022-03-30 20:56:30.9690
36.00,257429,2022-03-30 20:56:31.0040
36.00,257457,2022-03-30 20:56:31.0310
36.00,257485,2022-03-30 20:56:31.0590
36.00,257524,2022-03-30 20:56:31.0990
36.00,257571,2022-03-30 20:56:31.1450
36.00,257620,2022-03-30 20:56:31.1940
36.00,257666,2022-03-30 20:56:31.2400
36.00,257712,2022-03-30 20:56:31.2860
36.00,257759,2022-03-30 20:56:31.3340
36.00,257802,2022-03-30 20:56:31.3770
36.00,257848,2022-03-30 20:56:31.4220
36.00,257893,2022-03-30 20:56:31.4670
36.00,257930,2022-03-30 20:56:31.5050
33.00,257967,2022-03-30 20:56:31.5410
33.00,257995,2022-03-30 20:56:31.5690
33.00,258026,2022-03-30 20:56:31.6010
33.00,258053,2022-03-30 20:56:31.6270
33.00,258082,2022-03-30 20:56:31.6570
33.00,258110,2022-03-30 20:56:31.6850
33.00,258157,2022-03-30 20:56:31.7320
33.00,258197,2022-03-30 20:56:31.7720
33.00,258226,2022-03-30 20:56:31.8010
33.00,258267,2022-03-30 20:56:31.8410
33.00,258310,2022-03-30 20:56:31.8850
33.00,258349,2022-03-30 20:56:31.9230
33.00,258376,2022-03-30 20:56:31.9500
33.00,258407,2022-03-30 20:56:31.9810
33.00,258439,2022-03-30 20:56:32.0130
33.00,258485,2022-03-30 20:56:32.0600
33.00,258532,2022-03-30 20:56:32.1070
33.00,258579,2022-03-30 20:56:32.1530
33.00,258622,2022-03-30 20:56:32.1960
33.00,258649,2022-03-30 20:56:32.2240
41.00,258677,2022-03-30 20:56:32.2510
41.00,258711,2022-03-30 20:56:32.2850
41.00,258760,2022-03-30 20:56:32.3340
41.00,258809,2022-03-30 20:56:32.3830
41.00,258854,2022-03-30 20:56:32.4290
41.00,258901,2022-03-30 20:56:32.4750
41.00,258947,2022-03-30 20:56:32.5220
41.00,258987,2022-03-30 20:56:32.5610
41.00,259015,2022-03-30 20:56:32.5890
41.00,259062,2022-03-30 20:56:32.6370
41.00,259103,2022-03-30 20:56:32.6770
41.00,259146,2022-03-30 20:56:32.7210
41.00,259179,2022-03-30 20:56:32.7530
41.00,259214,2022-03-30 20:56:32.7890
41.00,259260,2022-03-30 20:56:32.8350
41.00,259296,2022-03-30 20:56:32.8710
41.00,259334,2022-03-30 20:56:32.9090
39.00,259378,2022-03-30 20:56:32.9530
39.00,259424,2022-03-30 20:56:32.9990
39.00,259472,2022-03-30 20:56:33.0460
39.00,259517,2022-03-30 20:56:33.0910
39.00,259562,2022-03-30 20:56:33.1370
39.00,259607,2022-03-30 20:56:33.1820
39.00,259652,2022-03-30 20:56:33.2270
39.00,259700,2022-03-30 20:56:33.2750
39.00,259748,2022-03-30 20:56:33.3230
39.00,259795,2022-03-30 20:56:33.3700
39.00,259845,2022-03-30 20:56:33.4190
39.00,259890,2022-03-30 20:56:33.4640
39.00,259937,2022-03-30 20:56:33.5110
39.00,259983,2022-03-30 20:56:33.5570
39.00,260018,2022-03-30 20:56:33.5930
39.00,260064,2022-03-30 20:56:33.6390
33.00,260110,2022-03-30 20:56:33.6850
33.00,260159,2022-03-30 20:56:33.7330
33.00,260204,2022-03-30 20:56:33.7790
33.00,260248,2022-03-30 20:56:33.8220
33.00,260293,2022-03-30 20:56:33.8670
33.00,260341,2022-03-30 20:56:33.9160
33.00,260388,2022-03-30 20:56:33.9630
33.00,260433,2022-03-30 20:56:34.0070
33.00,260483,2022-03-30 20:56:34.0570
33.00,260530,2022-03-30 20:56:34.1040
33.00,260578,2022-03-30 20:56:34.1520
33.00,260625,2022-03-30 20:56:34.1990
33.00,260672,2022-03-30 20:56:34.2460
33.00,260717,2022-03-30 20:56:34.2910
33.00,260764,2022-03-30 20:56:34.3390
38.00,260812,2022-03-30 20:56:34.3870
38.00,260858,2022-03-30 20:56:34.4330
38.00,260905,2022-03-30 20:56:34.4790
38.00,260951,2022-03-30 20:56:34.5260
38.00,260997,2022-03-30 20:56:34.5720
38.00,261043,2022-03-30 20:56:34.6180
38.00,261090,2022-03-30 20:56:34.6650
38.00,261135,2022-03-30 20:56:34.7090
38.00,261179,2022-03-30 20:56:34.7530
38.00,261216,2022-03-30 20:56:34.7900
38.00,261249,2022-03-30 20:56:34.8240
38.00,261299,2022-03-30 20:56:34.8740
38.00,261340,2022-03-30 20:56:34.9140
38.00,261363,2022-03-30 20:56:34.9380
38.00,261396,2022-03-30 20:56:34.9710
38.00,261437,2022-03-30 20:56:35.0120
42.00,261475,2022-03-30 20:56:35.0490
42.00,261505,2022-03-30 20:56:35.0790
42.00,261545,2022-03-30 20:56:35.1190
42.00,261586,2022-03-30 20:56:35.1600
42.00,261616,2022-03-30 20:56:35.1900
42.00,261649,2022-03-30 20:56:35.2230
42.00,261675,2022-03-30 20:56:35.2490
42.00,261718,2022-03-30 20:56:35.2920
42.00,261764,2022-03-30 20:56:35.3390
42.00,261812,2022-03-30 20:56:35.3860
42.00,261859,2022-03-30 20:56:35.4330
42.00,261898,2022-03-30 20:56:35.4720
42.00,261952,2022-03-30 20:56:35.5260
42.00,261998,2022-03-30 20:56:35.5730
42.00,262043,2022-03-30 20:56:35.6170
42.00,262092,2022-03-30 20:56:35.6670
42.00,262134,2022-03-30 20:56:35.7090
42.00,262160,2022-03-30 20:56:35.7350
35.00,262189,2022-03-30 20:56:35.7630
35.00,262224,2022-03-30 20:56:35.7980
35.00,262266,2022-03-30 20:56:35.8400
35.00,262312,2022-03-30 20:56:35.8860
35.00,262358,2022-03-30 20:56:35.9330
35.00,262404,2022-03-30 20:56:35.9780
35.00,262451,2022-03-30 20:56:36.0250
35.00,262495,2022-03-30 20:56:36.0700
35.00,262529,2022-03-30 20:56:36.1030
35.00,262582,2022-03-30 20:56:36.1570
35.00,262629,2022-03-30 20:56:36.2030
35.00,262676,2022-03-30 20:56:36.2500
35.00,262720,2022-03-30 20:56:36.2940
35.00,262769,2022-03-30 20:56:36.3430
35.00,262814,2022-03-30 20:56:36.3890
35.00,262859,2022-03-30 20:56:36.4340
46.00,262906,2022-03-30 20:56:36.4800
46.00,262949,2022-03-30 20:56:36.5230
46.00,262976,2022-03-30 20:56:36.5510
46.00,263016,2022-03-30 20:56:36.5910
46.00,263062,2022-03-30 20:56:36.6370
46.00,263105,2022-03-30 20:56:36.6790
46.00,263139,2022-03-30 20:56:36.7140
46.00,263171,2022-03-30 20:56:36.7460
46.00,263204,2022-03-30 20:56:36.7780
46.00,263231,2022-03-30 20:56:36.8050
46.00,263259,2022-03-30 20:56:36.8340
46.00,263302,2022-03-30 20:56:36.8770
46.00,263351,2022-03-30 20:56:36.9260
46.00,263398,2022-03-30 20:56:36.9730
46.00,263445,2022-03-30 20:56:37.0190
46.00,263489,2022-03-30 20:56:37.0640
46.00,263535,2022-03-30 20:56:37.1090
33.00,263583,2022-03-30 20:56:37.1580
33.00,263632,2022-03-30 20:56:37.2070
33.00,263677,2022-03-30 20:56:37.2510
33.00,263723,2022-03-30 20:56:37.2970
33.00,263768,2022-03-30 20:56:37.3420
33.00,263817,2022-03-30 20:56:37.3910
33.00,263861,2022-03-30 20:56:37.4360
33.00,263892,2022-03-30 20:56:37.4670
33.00,263920,2022-03-30 20:56:37.4950
33.00,263953,2022-03-30 20:56:37.5270
33.00,263979,2022-03-30 20:56:37.5530
33.00,264007,2022-03-30 20:56:37.5810
33.00,264038,2022-03-30 20:56:37.6120
33.00,264068,2022-03-30 20:56:37.6430
33.00,264102,2022-03-30 20:56:37.6770
33.00,264130,2022-03-30 20:56:37.7040
33.00,264160,2022-03-30 20:56:37.7340
33.00,264211,2022-03-30 20:56:37.7850
33.00,264257,2022-03-30 20:56:37.8310
33.00,264303,2022-03-30 20:56:37.8770
33.00,264337,2022-03-30 20:56:37.9110
33.00,264368,2022-03-30 20:56:37.9430
33.00,264415,2022-03-30 20:56:37.9900
33.00,264462,2022-03-30 20:56:38.0370
33.00,264515,2022-03-30 20:56:38.0900
33.00,264561,2022-03-30 20:56:38.1350
33.00,264608,2022-03-30 20:56:38.1820
33.00,264653,2022-03-30 20:56:38.2270
33.00,264698,2022-03-30 20:56:38.2720
33.00,264743,2022-03-30 20:56:38.3170
33.00,264790,2022-03-30 20:56:38.3640
33.00,264840,2022-03-30 20:56:38.4150
33.00,264885,2022-03-30 20:56:38.4590
33.00,264944,2022-03-30 20:56:38.5190
43.00,264992,2022-03-30 20:56:38.5660
43.00,265040,2022-03-30 20:56:38.6150
43.00,265085,2022-03-30 20:56:38.6600
43.00,265131,2022-03-30 20:56:38.7050
43.00,265178,2022-03-30 20:56:38.7530
43.00,265224,2022-03-30 20:56:38.7980
43.00,265268,2022-03-30 20:56:38.8420
43.00,265316,2022-03-30 20:56:38.8900
43.00,265364,2022-03-30 20:56:38.9390
43.00,265403,2022-03-30 20:56:38.9770
43.00,265449,2022-03-30 20:56:39.0240
43.00,265496,2022-03-30 20:56:39.0700
43.00,265542,2022-03-30 20:56:39.1160
43.00,265588,2022-03-30 20:56:39.1620
43.00,265635,2022-03-30 20:56:39.2090
37.00,265681,2022-03-30 20:56:39.2560
37.00,265728,2022-03-30 20:56:39.3030
37.00,265775,2022-03-30 20:56:39.3500
37.00,265822,2022-03-30 20:56:39.3970
37.00,265868,2022-03-30 20:56:39.4420
37.00,265913,2022-03-30 20:56:39.4880
37.00,265949,2022-03-30 20:56:39.5240
37.00,265997,2022-03-30 20:56:39.5720
37.00,266047,2022-03-30 20:56:39.6210
37.00,266092,2022-03-30 20:56:39.6660
37.00,266139,2022-03-30 20:56:39.7130
37.00,266186,2022-03-30 20:56:39.7600
37.00,266229,2022-03-30 20:56:39.8030
37.00,266276,2022-03-30 20:56:39.8500
37.00,266319,2022-03-30 20:56:39.8930
37.00,266363,2022-03-30 20:56:39.9380
34.00,266415,2022-03-30 20:56:39.9900
34.00,266463,2022-03-30 20:56:40.0370
34.00,266512,2022-03-30 20:56:40.0860
34.00,266557,2022-03-30 20:56:40.1320
34.00,266605,2022-03-30 20:56:40.1800
34.00,266651,2022-03-30 20:56:40.2250
34.00,266696,2022-03-30 20:56:40.2710
34.00,266741,2022-03-30 20:56:40.3150
34.00,266790,2022-03-30 20:56:40.3650
34.00,266835,2022-03-30 20:56:40.4100
34.00,266881,2022-03-30 20:56:40.4550
34.00,266927,2022-03-30 20:56:40.5010
34.00,266973,2022-03-30 20:56:40.5470
34.00,267021,2022-03-30 20:56:40.5950
34.00,267075,2022-03-30 20:56:40.6500
41.00,267125,2022-03-30 20:56:40.7000
41.00,267171,2022-03-30 20:56:40.7450
41.00,267217,2022-03-30 20:56:40.7920
41.00,267264,2022-03-30 20:56:40.8390
41.00,267311,2022-03-30 20:56:40.8850
41.00,267358,2022-03-30 20:56:40.9320
41.00,267403,2022-03-30 20:56:40.9780
41.00,267452,2022-03-30 20:56:41.0270
41.00,267501,2022-03-30 20:56:41.0760
41.00,267547,2022-03-30 20:56:41.1220
41.00,267593,2022-03-30 20:56:41.1670
41.00,267641,2022-03-30 20:56:41.2160
41.00,267689,2022-03-30 20:56:41.2630
41.00,267734,2022-03-30 20:56:41.3080
41.00,267779,2022-03-30 20:56:41.3530
39.00,267825,2022-03-30 20:56:41.3990
39.00,267877,2022-03-30 20:56:41.4510
39.00,267925,2022-03-30 20:56:41.5000
39.00,267969,2022-03-30 20:56:41.5440
39.00,268016,2022-03-30 20:56:41.5910
39.00,268057,2022-03-30 20:56:41.6320
39.00,268104,2022-03-30 20:56:41.6790
39.00,268153,2022-03-30 20:56:41.7270
39.00,268206,2022-03-30 20:56:41.7810
39.00,268253,2022-03-30 20:56:41.8270
39.00,268301,2022-03-30 20:56:41.8750
39.00,268353,2022-03-30 20:56:41.9270
39.00,268399,2022-03-30 20:56:41.9740
39.00,268445,2022-03-30 20:56:42.0200
34.00,268489,2022-03-30 20:56:42.0640
34.00,268536,2022-03-30 20:56:42.1100
34.00,268581,2022-03-30 20:56:42.1560
34.00,268628,2022-03-30 20:56:42.2020
34.00,268677,2022-03-30 20:56:42.2520
34.00,268726,2022-03-30 20:56:42.3000
34.00,268770,2022-03-30 20:56:42.3440
34.00,268816,2022-03-30 20:56:42.3900
34.00,268863,2022-03-30 20:56:42.4370
34.00,268913,2022-03-30 20:56:42.4880
34.00,268963,2022-03-30 20:56:42.5370
34.00,269010,2022-03-30 20:56:42.5850
34.00,269048,2022-03-30 20:56:42.6230
34.00,269070,2022-03-30 20:56:42.6450
34.00,269102,2022-03-30 20:56:42.6770
34.00,269130,2022-03-30 20:56:42.7040
34.00,269156,2022-03-30 20:56:42.7310
38.00,269200,2022-03-30 20:56:42.7750
38.00,269237,2022-03-30 20:56:42.8120
38.00,269279,2022-03-30 20:56:42.8530
38.00,269303,2022-03-30 20:56:42.8780
38.00,269332,2022-03-30 20:56:42.9060
38.00,269360,2022-03-30 20:56:42.9340
38.00,269400,2022-03-30 20:56:42.9750
38.00,269452,2022-03-30 20:56:43.0270
38.00,269504,2022-03-30 20:56:43.0790
38.00,269551,2022-03-30 20:56:43.1260
38.00,269600,2022-03-30 20:56:43.1750
38.00,269647,2022-03-30 20:56:43.2220
38.00,269694,2022-03-30 20:56:43.2680
38.00,269738,2022-03-30 20:56:43.3130
38.00,269783,2022-03-30 20:56:43.3570
38.00,269828,2022-03-30 20:56:43.4020
38.00,269871,2022-03-30 20:56:43.4460
42.00,269921,2022-03-30 20:56:43.4950
42.00,269968,2022-03-30 20:56:43.5430
42.00,270010,2022-03-30 20:56:43.5840
42.00,270048,2022-03-30 20:56:43.6230
42.00,270079,2022-03-30 20:56:43.6540
42.00,270130,2022-03-30 20:56:43.7040
42.00,270179,2022-03-30 20:56:43.7540
42.00,270227,2022-03-30 20:56:43.8020
42.00,270276,2022-03-30 20:56:43.8510
42.00,270324,2022-03-30 20:56:43.8980
42.00,270372,2022-03-30 20:56:43.9470
42.00,270420,2022-03-30 20:56:43.9940
42.00,270468,2022-03-30 20:56:44.0430
42.00,270515,2022-03-30 20:56:44.0900
42.00,270562,2022-03-30 20:56:44.1370
33.00,270611,2022-03-30 20:56:44.1850
33.00,270657,2022-03-30 20:56:44.2310
33.00,270704,2022-03-30 20:56:44.2780
33.00,270751,2022-03-30 20:56:44.3260
33.00,270797,2022-03-30 20:56:44.3720
33.00,270843,2022-03-30 20:56:44.4170
33.00,270888,2022-03-30 20:56:44.4620
33.00,270934,2022-03-30 20:56:44.5090
33.00,270982,2022-03-30 20:56:44.5570
33.00,271032,2022-03-30 20:56:44.6070
33.00,271077,2022-03-30 20:56:44.6510
33.00,271123,2022-03-30 20:56:44.6980
33.00,271169,2022-03-30 20:56:44.7440
33.00,271212,2022-03-30 20:56:44.7870
33.00,271259,2022-03-30 20:56:44.8330
34.00,271311,2022-03-30 20:56:44.8850
34.00,271357,2022-03-30 20:56:44.9310
34.00,271401,2022-03-30 20:56:44.9750
34.00,271449,2022-03-30 20:56:45.0240
34.00,271499,2022-03-30 20:56:45.0740
34.00,271546,2022-03-30 20:56:45.1200
34.00,271594,2022-03-30 20:56:45.1690
34.00,271640,2022-03-30 20:56:45.2150
34.00,271690,2022-03-30 20:56:45.2650
34.00,271737,2022-03-30 20:56:45.3120
34.00,271785,2022-03-30 20:56:45.3590
34.00,271832,2022-03-30 20:56:45.4060
34.00,271878,2022-03-30 20:56:45.4520
34.00,271927,2022-03-30 20:56:45.5010
34.00,271973,2022-03-30 20:56:45.5470
46.00,272022,2022-03-30 20:56:45.5960
46.00,272053,2022-03-30 20:56:45.6270
46.00,272080,2022-03-30 20:56:45.6550
46.00,272109,2022-03-30 20:56:45.6830
46.00,272146,2022-03-30 20:56:45.7200
46.00,272192,2022-03-30 20:56:45.7670
46.00,272240,2022-03-30 20:56:45.8140
46.00,272283,2022-03-30 20:56:45.8580
46.00,272311,2022-03-30 20:56:45.8850
46.00,272360,2022-03-30 20:56:45.9350
46.00,272409,2022-03-30 20:56:45.9830
46.00,272456,2022-03-30 20:56:46.0300
46.00,272502,2022-03-30 20:56:46.0760
46.00,272549,2022-03-30 20:56:46.1230
46.00,272596,2022-03-30 20:56:46.1710
46.00,272644,2022-03-30 20:56:46.2180
46.00,272690,2022-03-30 20:56:46.2640
34.00,272736,2022-03-30 20:56:46.3100
34.00,272779,2022-03-30 20:56:46.3530
34.00,272823,2022-03-30 20:56:46.3970
34.00,272868,2022-03-30 20:56:46.4420
34.00,272916,2022-03-30 20:56:46.4900
34.00,272962,2022-03-30 20:56:46.5360
34.00,273009,2022-03-30 20:56:46.5830
34.00,273054,2022-03-30 20:56:46.6290
34.00,273102,2022-03-30 20:56:46.6760
34.00,273148,2022-03-30 20:56:46.7230
34.00,273196,2022-03-30 20:56:46.7700
34.00,273240,2022-03-30 20:56:46.8150
34.00,273288,2022-03-30 20:56:46.8620
34.00,273335,2022-03-30 20:56:46.9090
34.00,273380,2022-03-30 20:56:46.9540
33.00,273429,2022-03-30 20:56:47.0030
33.00,273477,2022-03-30 20:56:47.0520
33.00,273525,2022-03-30 20:56:47.0990
33.00,273572,2022-03-30 20:56:47.1470
