LIGHT (lux),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0,967565,2020-09-30 12:18:58:532
0.0,967614,2020-09-30 12:18:58:581
4.0,967664,2020-09-30 12:18:58:631
4.0,967713,2020-09-30 12:18:58:680
6.0,967763,2020-09-30 12:18:58:730
6.0,967814,2020-09-30 12:18:58:781
6.0,967863,2020-09-30 12:18:58:830
6.0,967913,2020-09-30 12:18:58:880
6.0,967964,2020-09-30 12:18:58:931
4.0,968013,2020-09-30 12:18:58:980
4.0,968065,2020-09-30 12:18:59:032
0.0,968113,2020-09-30 12:18:59:080
3.0,968164,2020-09-30 12:18:59:131
6.0,968214,2020-09-30 12:18:59:181
6.0,968264,2020-09-30 12:18:59:231
6.0,968314,2020-09-30 12:18:59:281
6.0,968364,2020-09-30 12:18:59:331
6.0,968413,2020-09-30 12:18:59:380
6.0,968464,2020-09-30 12:18:59:431
4.0,968514,2020-09-30 12:18:59:481
0.0,968563,2020-09-30 12:18:59:530
0.0,968615,2020-09-30 12:18:59:582
0.0,968664,2020-09-30 12:18:59:631
6.0,968713,2020-09-30 12:18:59:680
6.0,968763,2020-09-30 12:18:59:730
6.0,968813,2020-09-30 12:18:59:780
6.0,968864,2020-09-30 12:18:59:831
6.0,968914,2020-09-30 12:18:59:881
6.0,968964,2020-09-30 12:18:59:931
0.0,969014,2020-09-30 12:18:59:981
0.0,969064,2020-09-30 12:19:00:031
0.0,969114,2020-09-30 12:19:00:081
6.0,969164,2020-09-30 12:19:00:131
6.0,969214,2020-09-30 12:19:00:181
6.0,969263,2020-09-30 12:19:00:230
6.0,969313,2020-09-30 12:19:00:280
6.0,969364,2020-09-30 12:19:00:331
6.0,969413,2020-09-30 12:19:00:380
6.0,969464,2020-09-30 12:19:00:431
6.0,969514,2020-09-30 12:19:00:481
0.0,969565,2020-09-30 12:19:00:532
0.0,969613,2020-09-30 12:19:00:580
4.0,969663,2020-09-30 12:19:00:630
4.0,969714,2020-09-30 12:19:00:681
6.0,969764,2020-09-30 12:19:00:731
6.0,969813,2020-09-30 12:19:00:780
6.0,969863,2020-09-30 12:19:00:830
6.0,969914,2020-09-30 12:19:00:881
6.0,969963,2020-09-30 12:19:00:930
6.0,970014,2020-09-30 12:19:00:981
0.0,970065,2020-09-30 12:19:01:032
0.0,970114,2020-09-30 12:19:01:081
0.0,970164,2020-09-30 12:19:01:131
6.0,970213,2020-09-30 12:19:01:180
6.0,970264,2020-09-30 12:19:01:231
6.0,970314,2020-09-30 12:19:01:281
6.0,970364,2020-09-30 12:19:01:331
6.0,970414,2020-09-30 12:19:01:381
6.0,970464,2020-09-30 12:19:01:431
6.0,970514,2020-09-30 12:19:01:481
0.0,970564,2020-09-30 12:19:01:531
0.0,970614,2020-09-30 12:19:01:581
3.0,970664,2020-09-30 12:19:01:631
6.0,970714,2020-09-30 12:19:01:681
6.0,970763,2020-09-30 12:19:01:730
6.0,970814,2020-09-30 12:19:01:781
6.0,970864,2020-09-30 12:19:01:831
6.0,970914,2020-09-30 12:19:01:881
6.0,970964,2020-09-30 12:19:01:931
4.0,971013,2020-09-30 12:19:01:980
0.0,971063,2020-09-30 12:19:02:030
0.0,971114,2020-09-30 12:19:02:081
0.0,971164,2020-09-30 12:19:02:131
6.0,971214,2020-09-30 12:19:02:181
6.0,971264,2020-09-30 12:19:02:231
6.0,971313,2020-09-30 12:19:02:280
6.0,971364,2020-09-30 12:19:02:331
6.0,971414,2020-09-30 12:19:02:381
6.0,971463,2020-09-30 12:19:02:430
0.0,971514,2020-09-30 12:19:02:481
0.0,971563,2020-09-30 12:19:02:530
0.0,971613,2020-09-30 12:19:02:580
4.0,971663,2020-09-30 12:19:02:630
6.0,971714,2020-09-30 12:19:02:681
6.0,971764,2020-09-30 12:19:02:731
6.0,971814,2020-09-30 12:19:02:781
6.0,971864,2020-09-30 12:19:02:831
6.0,971914,2020-09-30 12:19:02:881
6.0,971963,2020-09-30 12:19:02:930
0.0,972013,2020-09-30 12:19:02:980
0.0,972063,2020-09-30 12:19:03:030
0.0,972114,2020-09-30 12:19:03:081
0.0,972163,2020-09-30 12:19:03:130
6.0,972214,2020-09-30 12:19:03:181
6.0,972263,2020-09-30 12:19:03:230
6.0,972313,2020-09-30 12:19:03:280
6.0,972363,2020-09-30 12:19:03:330
6.0,972413,2020-09-30 12:19:03:380
6.0,972464,2020-09-30 12:19:03:431
4.0,972513,2020-09-30 12:19:03:480
0.0,972563,2020-09-30 12:19:03:530
0.0,972614,2020-09-30 12:19:03:581
0.0,972664,2020-09-30 12:19:03:631
6.0,972714,2020-09-30 12:19:03:681
6.0,972764,2020-09-30 12:19:03:731
6.0,972813,2020-09-30 12:19:03:780
6.0,972864,2020-09-30 12:19:03:831
6.0,972914,2020-09-30 12:19:03:881
6.0,972964,2020-09-30 12:19:03:931
6.0,973014,2020-09-30 12:19:03:981
0.0,973064,2020-09-30 12:19:04:031
0.0,973114,2020-09-30 12:19:04:081
6.0,973164,2020-09-30 12:19:04:131
6.0,973213,2020-09-30 12:19:04:180
6.0,973263,2020-09-30 12:19:04:230
6.0,973314,2020-09-30 12:19:04:281
6.0,973364,2020-09-30 12:19:04:331
6.0,973414,2020-09-30 12:19:04:381
6.0,973464,2020-09-30 12:19:04:431
0.0,973514,2020-09-30 12:19:04:481
0.0,973564,2020-09-30 12:19:04:531
0.0,973614,2020-09-30 12:19:04:581
6.0,973663,2020-09-30 12:19:04:630
6.0,973713,2020-09-30 12:19:04:680
6.0,973764,2020-09-30 12:19:04:731
6.0,973814,2020-09-30 12:19:04:781
6.0,973863,2020-09-30 12:19:04:830
6.0,973913,2020-09-30 12:19:04:880
6.0,973963,2020-09-30 12:19:04:930
3.0,974014,2020-09-30 12:19:04:981
0.0,974063,2020-09-30 12:19:05:030
0.0,974113,2020-09-30 12:19:05:080
0.0,974163,2020-09-30 12:19:05:130
6.0,974213,2020-09-30 12:19:05:180
6.0,974264,2020-09-30 12:19:05:231
6.0,974313,2020-09-30 12:19:05:280
6.0,974363,2020-09-30 12:19:05:330
6.0,974413,2020-09-30 12:19:05:380
4.0,974463,2020-09-30 12:19:05:430
4.0,974514,2020-09-30 12:19:05:481
0.0,974563,2020-09-30 12:19:05:530
0.0,974614,2020-09-30 12:19:05:581
3.0,974663,2020-09-30 12:19:05:630
3.0,974713,2020-09-30 12:19:05:680
6.0,974764,2020-09-30 12:19:05:731
6.0,974813,2020-09-30 12:19:05:780
6.0,974864,2020-09-30 12:19:05:831
6.0,974914,2020-09-30 12:19:05:881
6.0,974964,2020-09-30 12:19:05:931
3.0,975014,2020-09-30 12:19:05:981
0.0,975064,2020-09-30 12:19:06:031
0.0,975114,2020-09-30 12:19:06:081
0.0,975164,2020-09-30 12:19:06:131
6.0,975214,2020-09-30 12:19:06:181
6.0,975263,2020-09-30 12:19:06:230
6.0,975314,2020-09-30 12:19:06:281
6.0,975364,2020-09-30 12:19:06:331
6.0,975413,2020-09-30 12:19:06:380
6.0,975464,2020-09-30 12:19:06:431
0.0,975514,2020-09-30 12:19:06:481
0.0,975564,2020-09-30 12:19:06:531
0.0,975613,2020-09-30 12:19:06:580
0.0,975663,2020-09-30 12:19:06:630
6.0,975714,2020-09-30 12:19:06:681
6.0,975763,2020-09-30 12:19:06:730
6.0,975814,2020-09-30 12:19:06:781
6.0,975863,2020-09-30 12:19:06:830
6.0,975914,2020-09-30 12:19:06:881
6.0,975963,2020-09-30 12:19:06:930
6.0,976014,2020-09-30 12:19:06:981
0.0,976065,2020-09-30 12:19:07:032
0.0,976114,2020-09-30 12:19:07:081
3.0,976164,2020-09-30 12:19:07:131
3.0,976214,2020-09-30 12:19:07:181
6.0,976264,2020-09-30 12:19:07:231
6.0,976314,2020-09-30 12:19:07:281
6.0,976363,2020-09-30 12:19:07:330
6.0,976414,2020-09-30 12:19:07:381
6.0,976464,2020-09-30 12:19:07:431
0.0,976514,2020-09-30 12:19:07:481
0.0,976564,2020-09-30 12:19:07:531
0.0,976614,2020-09-30 12:19:07:581
0.0,976664,2020-09-30 12:19:07:631
6.0,976714,2020-09-30 12:19:07:681
6.0,976764,2020-09-30 12:19:07:731
6.0,976814,2020-09-30 12:19:07:781
6.0,976864,2020-09-30 12:19:07:831
6.0,976914,2020-09-30 12:19:07:881
6.0,976964,2020-09-30 12:19:07:931
6.0,977014,2020-09-30 12:19:07:981
0.0,977064,2020-09-30 12:19:08:031
0.0,977114,2020-09-30 12:19:08:081
6.0,977163,2020-09-30 12:19:08:130
6.0,977214,2020-09-30 12:19:08:181
6.0,977264,2020-09-30 12:19:08:231
6.0,977315,2020-09-30 12:19:08:282
6.0,977364,2020-09-30 12:19:08:331
6.0,977414,2020-09-30 12:19:08:381
6.0,977463,2020-09-30 12:19:08:430
0.0,977514,2020-09-30 12:19:08:481
0.0,977564,2020-09-30 12:19:08:531
0.0,977614,2020-09-30 12:19:08:581
0.0,977665,2020-09-30 12:19:08:632
0.0,977713,2020-09-30 12:19:08:680
6.0,977764,2020-09-30 12:19:08:731
6.0,977814,2020-09-30 12:19:08:781
6.0,977864,2020-09-30 12:19:08:831
6.0,977914,2020-09-30 12:19:08:881
6.0,977964,2020-09-30 12:19:08:931
4.0,978013,2020-09-30 12:19:08:980
0.0,978064,2020-09-30 12:19:09:031
0.0,978116,2020-09-30 12:19:09:083
0.0,978164,2020-09-30 12:19:09:131
6.0,978214,2020-09-30 12:19:09:181
6.0,978264,2020-09-30 12:19:09:231
6.0,978315,2020-09-30 12:19:09:282
6.0,978363,2020-09-30 12:19:09:330
6.0,978414,2020-09-30 12:19:09:381
4.0,978464,2020-09-30 12:19:09:431
0.0,978513,2020-09-30 12:19:09:480
0.0,978564,2020-09-30 12:19:09:531
0.0,978614,2020-09-30 12:19:09:581
3.0,978664,2020-09-30 12:19:09:631
6.0,978713,2020-09-30 12:19:09:680
6.0,978764,2020-09-30 12:19:09:731
6.0,978814,2020-09-30 12:19:09:781
6.0,978864,2020-09-30 12:19:09:831
6.0,978914,2020-09-30 12:19:09:881
6.0,978963,2020-09-30 12:19:09:930
4.0,979014,2020-09-30 12:19:09:981
0.0,979064,2020-09-30 12:19:10:031
0.0,979114,2020-09-30 12:19:10:081
0.0,979164,2020-09-30 12:19:10:131
4.0,979213,2020-09-30 12:19:10:180
6.0,979264,2020-09-30 12:19:10:231
6.0,979314,2020-09-30 12:19:10:281
6.0,979364,2020-09-30 12:19:10:331
6.0,979414,2020-09-30 12:19:10:381
6.0,979464,2020-09-30 12:19:10:431
0.0,979513,2020-09-30 12:19:10:480
0.0,979564,2020-09-30 12:19:10:531
0.0,979613,2020-09-30 12:19:10:580
3.0,979663,2020-09-30 12:19:10:630
6.0,979714,2020-09-30 12:19:10:681
6.0,979764,2020-09-30 12:19:10:731
6.0,979814,2020-09-30 12:19:10:781
6.0,979864,2020-09-30 12:19:10:831
6.0,979914,2020-09-30 12:19:10:881
6.0,979964,2020-09-30 12:19:10:931
6.0,980013,2020-09-30 12:19:10:980
0.0,980064,2020-09-30 12:19:11:031
0.0,980114,2020-09-30 12:19:11:081
0.0,980164,2020-09-30 12:19:11:131
4.0,980214,2020-09-30 12:19:11:181
6.0,980263,2020-09-30 12:19:11:230
6.0,980314,2020-09-30 12:19:11:281
6.0,980364,2020-09-30 12:19:11:331
6.0,980413,2020-09-30 12:19:11:380
6.0,980464,2020-09-30 12:19:11:431
6.0,980513,2020-09-30 12:19:11:480
0.0,980564,2020-09-30 12:19:11:531
0.0,980614,2020-09-30 12:19:11:581
4.0,980665,2020-09-30 12:19:11:632
4.0,980714,2020-09-30 12:19:11:681
6.0,980764,2020-09-30 12:19:11:731
6.0,980814,2020-09-30 12:19:11:781
6.0,980864,2020-09-30 12:19:11:831
6.0,980914,2020-09-30 12:19:11:881
6.0,980964,2020-09-30 12:19:11:931
4.0,981013,2020-09-30 12:19:11:980
0.0,981063,2020-09-30 12:19:12:030
0.0,981113,2020-09-30 12:19:12:080
0.0,981164,2020-09-30 12:19:12:131
6.0,981214,2020-09-30 12:19:12:181
6.0,981264,2020-09-30 12:19:12:231
6.0,981314,2020-09-30 12:19:12:281
6.0,981364,2020-09-30 12:19:12:331
6.0,981413,2020-09-30 12:19:12:380
4.0,981464,2020-09-30 12:19:12:431
4.0,981514,2020-09-30 12:19:12:481
0.0,981564,2020-09-30 12:19:12:531
0.0,981613,2020-09-30 12:19:12:580
0.0,981664,2020-09-30 12:19:12:631
4.0,981714,2020-09-30 12:19:12:681
6.0,981764,2020-09-30 12:19:12:731
6.0,981814,2020-09-30 12:19:12:781
6.0,981864,2020-09-30 12:19:12:831
6.0,981913,2020-09-30 12:19:12:880
6.0,981966,2020-09-30 12:19:12:933
3.0,982014,2020-09-30 12:19:12:981
3.0,982063,2020-09-30 12:19:13:030
0.0,982113,2020-09-30 12:19:13:080
3.0,982164,2020-09-30 12:19:13:131
6.0,982214,2020-09-30 12:19:13:181
6.0,982264,2020-09-30 12:19:13:231
6.0,982314,2020-09-30 12:19:13:281
6.0,982364,2020-09-30 12:19:13:331
6.0,982414,2020-09-30 12:19:13:381
6.0,982464,2020-09-30 12:19:13:431
4.0,982514,2020-09-30 12:19:13:481
0.0,982564,2020-09-30 12:19:13:531
0.0,982613,2020-09-30 12:19:13:580
0.0,982664,2020-09-30 12:19:13:631
4.0,982714,2020-09-30 12:19:13:681
6.0,982764,2020-09-30 12:19:13:731
6.0,982814,2020-09-30 12:19:13:781
6.0,982863,2020-09-30 12:19:13:830
6.0,982913,2020-09-30 12:19:13:880
6.0,982964,2020-09-30 12:19:13:931
0.0,983014,2020-09-30 12:19:13:981
0.0,983063,2020-09-30 12:19:14:030
0.0,983114,2020-09-30 12:19:14:081
3.0,983163,2020-09-30 12:19:14:130
6.0,983213,2020-09-30 12:19:14:180
6.0,983264,2020-09-30 12:19:14:231
6.0,983314,2020-09-30 12:19:14:281
6.0,983364,2020-09-30 12:19:14:331
6.0,983414,2020-09-30 12:19:14:381
6.0,983464,2020-09-30 12:19:14:431
4.0,983514,2020-09-30 12:19:14:481
0.0,983563,2020-09-30 12:19:14:530
0.0,983614,2020-09-30 12:19:14:581
0.0,983663,2020-09-30 12:19:14:630
6.0,983714,2020-09-30 12:19:14:681
6.0,983764,2020-09-30 12:19:14:731
6.0,983815,2020-09-30 12:19:14:782
6.0,983863,2020-09-30 12:19:14:830
6.0,983914,2020-09-30 12:19:14:881
6.0,983963,2020-09-30 12:19:14:930
3.0,984014,2020-09-30 12:19:14:981
3.0,984063,2020-09-30 12:19:15:030
0.0,984113,2020-09-30 12:19:15:080
4.0,984164,2020-09-30 12:19:15:131
6.0,984214,2020-09-30 12:19:15:181
6.0,984264,2020-09-30 12:19:15:231
6.0,984314,2020-09-30 12:19:15:281
6.0,984364,2020-09-30 12:19:15:331
6.0,984414,2020-09-30 12:19:15:381
6.0,984464,2020-09-30 12:19:15:431
3.0,984514,2020-09-30 12:19:15:481
0.0,984564,2020-09-30 12:19:15:531
0.0,984613,2020-09-30 12:19:15:580
0.0,984663,2020-09-30 12:19:15:630
4.0,984714,2020-09-30 12:19:15:681
6.0,984764,2020-09-30 12:19:15:731
6.0,984814,2020-09-30 12:19:15:781
6.0,984864,2020-09-30 12:19:15:831
6.0,984914,2020-09-30 12:19:15:881
6.0,984964,2020-09-30 12:19:15:931
0.0,985014,2020-09-30 12:19:15:981
0.0,985064,2020-09-30 12:19:16:031
0.0,985114,2020-09-30 12:19:16:081
4.0,985164,2020-09-30 12:19:16:131
6.0,985214,2020-09-30 12:19:16:181
6.0,985264,2020-09-30 12:19:16:231
6.0,985314,2020-09-30 12:19:16:281
6.0,985364,2020-09-30 12:19:16:331
6.0,985414,2020-09-30 12:19:16:381
6.0,985464,2020-09-30 12:19:16:431
3.0,985514,2020-09-30 12:19:16:481
0.0,985563,2020-09-30 12:19:16:530
0.0,985614,2020-09-30 12:19:16:581
0.0,985664,2020-09-30 12:19:16:631
4.0,985714,2020-09-30 12:19:16:681
6.0,985763,2020-09-30 12:19:16:730
6.0,985813,2020-09-30 12:19:16:780
6.0,985863,2020-09-30 12:19:16:830
6.0,985914,2020-09-30 12:19:16:881
4.0,985964,2020-09-30 12:19:16:931
4.0,986013,2020-09-30 12:19:16:980
0.0,986063,2020-09-30 12:19:17:030
0.0,986113,2020-09-30 12:19:17:080
4.0,986163,2020-09-30 12:19:17:130
4.0,986213,2020-09-30 12:19:17:180
6.0,986263,2020-09-30 12:19:17:230
6.0,986314,2020-09-30 12:19:17:281
6.0,986363,2020-09-30 12:19:17:330
6.0,986415,2020-09-30 12:19:17:382
6.0,986464,2020-09-30 12:19:17:431
0.0,986513,2020-09-30 12:19:17:480
0.0,986564,2020-09-30 12:19:17:531
0.0,986615,2020-09-30 12:19:17:582
0.0,986664,2020-09-30 12:19:17:631
6.0,986713,2020-09-30 12:19:17:680
6.0,986764,2020-09-30 12:19:17:731
6.0,986819,2020-09-30 12:19:17:786
6.0,986864,2020-09-30 12:19:17:831
6.0,986914,2020-09-30 12:19:17:881
6.0,986964,2020-09-30 12:19:17:931
6.0,987015,2020-09-30 12:19:17:982
0.0,987063,2020-09-30 12:19:18:030
0.0,987114,2020-09-30 12:19:18:081
6.0,987164,2020-09-30 12:19:18:131
6.0,987214,2020-09-30 12:19:18:181
6.0,987264,2020-09-30 12:19:18:231
6.0,987314,2020-09-30 12:19:18:281
6.0,987364,2020-09-30 12:19:18:331
6.0,987414,2020-09-30 12:19:18:381
6.0,987464,2020-09-30 12:19:18:431
0.0,987515,2020-09-30 12:19:18:482
0.0,987565,2020-09-30 12:19:18:532
0.0,987614,2020-09-30 12:19:18:581
0.0,987664,2020-09-30 12:19:18:631
6.0,987715,2020-09-30 12:19:18:682
6.0,987764,2020-09-30 12:19:18:731
6.0,987814,2020-09-30 12:19:18:781
6.0,987864,2020-09-30 12:19:18:831
6.0,987913,2020-09-30 12:19:18:880
6.0,987963,2020-09-30 12:19:18:930
6.0,988014,2020-09-30 12:19:18:981
0.0,988063,2020-09-30 12:19:19:030
0.0,988114,2020-09-30 12:19:19:081
6.0,988167,2020-09-30 12:19:19:134
6.0,988214,2020-09-30 12:19:19:181
6.0,988263,2020-09-30 12:19:19:230
6.0,988317,2020-09-30 12:19:19:284
6.0,988363,2020-09-30 12:19:19:330
6.0,988413,2020-09-30 12:19:19:380
6.0,988464,2020-09-30 12:19:19:431
0.0,988515,2020-09-30 12:19:19:482
0.0,988563,2020-09-30 12:19:19:530
0.0,988614,2020-09-30 12:19:19:581
0.0,988664,2020-09-30 12:19:19:631
6.0,988714,2020-09-30 12:19:19:681
6.0,988763,2020-09-30 12:19:19:730
6.0,988815,2020-09-30 12:19:19:782
6.0,988864,2020-09-30 12:19:19:831
6.0,988914,2020-09-30 12:19:19:881
4.0,988964,2020-09-30 12:19:19:931
4.0,989014,2020-09-30 12:19:19:981
0.0,989064,2020-09-30 12:19:20:031
0.0,989114,2020-09-30 12:19:20:081
1.0,989164,2020-09-30 12:19:20:131
1.0,989214,2020-09-30 12:19:20:181
6.0,989263,2020-09-30 12:19:20:230
6.0,989314,2020-09-30 12:19:20:281
6.0,989364,2020-09-30 12:19:20:331
6.0,989413,2020-09-30 12:19:20:380
6.0,989464,2020-09-30 12:19:20:431
3.0,989513,2020-09-30 12:19:20:480
3.0,989563,2020-09-30 12:19:20:530
0.0,989614,2020-09-30 12:19:20:581
0.0,989664,2020-09-30 12:19:20:631
6.0,989714,2020-09-30 12:19:20:681
6.0,989764,2020-09-30 12:19:20:731
6.0,989814,2020-09-30 12:19:20:781
6.0,989864,2020-09-30 12:19:20:831
6.0,989913,2020-09-30 12:19:20:880
6.0,989963,2020-09-30 12:19:20:930
6.0,990013,2020-09-30 12:19:20:980
0.0,990064,2020-09-30 12:19:21:031
0.0,990115,2020-09-30 12:19:21:082
4.0,990167,2020-09-30 12:19:21:134
4.0,990215,2020-09-30 12:19:21:182
6.0,990264,2020-09-30 12:19:21:231
6.0,990314,2020-09-30 12:19:21:281
6.0,990363,2020-09-30 12:19:21:330
6.0,990414,2020-09-30 12:19:21:381
6.0,990464,2020-09-30 12:19:21:431
0.0,990513,2020-09-30 12:19:21:480
0.0,990564,2020-09-30 12:19:21:531
0.0,990613,2020-09-30 12:19:21:580
0.0,990665,2020-09-30 12:19:21:632
6.0,990714,2020-09-30 12:19:21:681
6.0,990764,2020-09-30 12:19:21:731
6.0,990814,2020-09-30 12:19:21:781
6.0,990864,2020-09-30 12:19:21:831
6.0,990914,2020-09-30 12:19:21:881
6.0,990964,2020-09-30 12:19:21:931
6.0,991014,2020-09-30 12:19:21:981
0.0,991063,2020-09-30 12:19:22:030
0.0,991113,2020-09-30 12:19:22:080
0.0,991163,2020-09-30 12:19:22:130
6.0,991213,2020-09-30 12:19:22:180
6.0,991264,2020-09-30 12:19:22:231
6.0,991315,2020-09-30 12:19:22:282
6.0,991364,2020-09-30 12:19:22:331
6.0,991414,2020-09-30 12:19:22:381
6.0,991464,2020-09-30 12:19:22:431
4.0,991514,2020-09-30 12:19:22:481
0.0,991564,2020-09-30 12:19:22:531
0.0,991613,2020-09-30 12:19:22:580
0.0,991664,2020-09-30 12:19:22:631
6.0,991714,2020-09-30 12:19:22:681
6.0,991764,2020-09-30 12:19:22:731
6.0,991814,2020-09-30 12:19:22:781
6.0,991864,2020-09-30 12:19:22:831
6.0,991914,2020-09-30 12:19:22:881
6.0,991964,2020-09-30 12:19:22:931
6.0,992013,2020-09-30 12:19:22:980
0.0,992064,2020-09-30 12:19:23:031
0.0,992113,2020-09-30 12:19:23:080
0.0,992163,2020-09-30 12:19:23:130
0.0,992214,2020-09-30 12:19:23:181
6.0,992263,2020-09-30 12:19:23:230
6.0,992314,2020-09-30 12:19:23:281
6.0,992364,2020-09-30 12:19:23:331
6.0,992413,2020-09-30 12:19:23:380
6.0,992463,2020-09-30 12:19:23:430
3.0,992514,2020-09-30 12:19:23:481
3.0,992564,2020-09-30 12:19:23:531
0.0,992614,2020-09-30 12:19:23:581
3.0,992663,2020-09-30 12:19:23:630
6.0,992714,2020-09-30 12:19:23:681
6.0,992764,2020-09-30 12:19:23:731
6.0,992814,2020-09-30 12:19:23:781
6.0,992864,2020-09-30 12:19:23:831
6.0,992914,2020-09-30 12:19:23:881
4.0,992964,2020-09-30 12:19:23:931
4.0,993013,2020-09-30 12:19:23:980
0.0,993063,2020-09-30 12:19:24:030
0.0,993113,2020-09-30 12:19:24:080
4.0,993164,2020-09-30 12:19:24:131
4.0,993214,2020-09-30 12:19:24:181
6.0,993264,2020-09-30 12:19:24:231
6.0,993314,2020-09-30 12:19:24:281
6.0,993363,2020-09-30 12:19:24:330
6.0,993414,2020-09-30 12:19:24:381
6.0,993464,2020-09-30 12:19:24:431
3.0,993514,2020-09-30 12:19:24:481
0.0,993563,2020-09-30 12:19:24:530
0.0,993613,2020-09-30 12:19:24:580
0.0,993664,2020-09-30 12:19:24:631
4.0,993714,2020-09-30 12:19:24:681
6.0,993764,2020-09-30 12:19:24:731
6.0,993813,2020-09-30 12:19:24:780
6.0,993864,2020-09-30 12:19:24:831
6.0,993914,2020-09-30 12:19:24:881
4.0,993964,2020-09-30 12:19:24:931
4.0,994013,2020-09-30 12:19:24:980
0.0,994067,2020-09-30 12:19:25:034
0.0,994114,2020-09-30 12:19:25:081
0.0,994164,2020-09-30 12:19:25:131
3.0,994213,2020-09-30 12:19:25:180
6.0,994264,2020-09-30 12:19:25:231
6.0,994314,2020-09-30 12:19:25:281
6.0,994363,2020-09-30 12:19:25:330
6.0,994414,2020-09-30 12:19:25:381
6.0,994464,2020-09-30 12:19:25:431
0.0,994514,2020-09-30 12:19:25:481
0.0,994563,2020-09-30 12:19:25:530
0.0,994614,2020-09-30 12:19:25:581
0.0,994667,2020-09-30 12:19:25:634
6.0,994714,2020-09-30 12:19:25:681
6.0,994763,2020-09-30 12:19:25:730
6.0,994814,2020-09-30 12:19:25:781
6.0,994863,2020-09-30 12:19:25:830
6.0,994914,2020-09-30 12:19:25:881
6.0,994964,2020-09-30 12:19:25:931
4.0,995013,2020-09-30 12:19:25:980
0.0,995064,2020-09-30 12:19:26:031
0.0,995114,2020-09-30 12:19:26:081
0.0,995163,2020-09-30 12:19:26:130
6.0,995214,2020-09-30 12:19:26:181
6.0,995263,2020-09-30 12:19:26:230
6.0,995314,2020-09-30 12:19:26:281
6.0,995364,2020-09-30 12:19:26:331
6.0,995414,2020-09-30 12:19:26:381
6.0,995463,2020-09-30 12:19:26:430
0.0,995514,2020-09-30 12:19:26:481
0.0,995564,2020-09-30 12:19:26:531
0.0,995613,2020-09-30 12:19:26:580
4.0,995664,2020-09-30 12:19:26:631
6.0,995714,2020-09-30 12:19:26:681
6.0,995764,2020-09-30 12:19:26:731
6.0,995815,2020-09-30 12:19:26:782
6.0,995865,2020-09-30 12:19:26:832
6.0,995914,2020-09-30 12:19:26:881
6.0,995964,2020-09-30 12:19:26:931
3.0,996013,2020-09-30 12:19:26:980
0.0,996064,2020-09-30 12:19:27:031
0.0,996113,2020-09-30 12:19:27:080
0.0,996164,2020-09-30 12:19:27:131
6.0,996213,2020-09-30 12:19:27:180
6.0,996266,2020-09-30 12:19:27:233
6.0,996315,2020-09-30 12:19:27:282
6.0,996364,2020-09-30 12:19:27:331
6.0,996414,2020-09-30 12:19:27:381
6.0,996464,2020-09-30 12:19:27:431
0.0,996514,2020-09-30 12:19:27:481
0.0,996564,2020-09-30 12:19:27:531
0.0,996614,2020-09-30 12:19:27:581
0.0,996664,2020-09-30 12:19:27:631
6.0,996714,2020-09-30 12:19:27:681
6.0,996764,2020-09-30 12:19:27:731
6.0,996814,2020-09-30 12:19:27:781
6.0,996866,2020-09-30 12:19:27:833
6.0,996914,2020-09-30 12:19:27:881
6.0,996963,2020-09-30 12:19:27:930
6.0,997014,2020-09-30 12:19:27:981
0.0,997064,2020-09-30 12:19:28:031
0.0,997114,2020-09-30 12:19:28:081
6.0,997166,2020-09-30 12:19:28:133
6.0,997215,2020-09-30 12:19:28:182
6.0,997264,2020-09-30 12:19:28:231
6.0,997314,2020-09-30 12:19:28:281
6.0,997363,2020-09-30 12:19:28:330
6.0,997414,2020-09-30 12:19:28:381
6.0,997464,2020-09-30 12:19:28:431
0.0,997514,2020-09-30 12:19:28:481
0.0,997563,2020-09-30 12:19:28:530
0.0,997614,2020-09-30 12:19:28:581
3.0,997664,2020-09-30 12:19:28:631
6.0,997714,2020-09-30 12:19:28:681
6.0,997764,2020-09-30 12:19:28:731
6.0,997814,2020-09-30 12:19:28:781
6.0,997864,2020-09-30 12:19:28:831
6.0,997914,2020-09-30 12:19:28:881
6.0,997964,2020-09-30 12:19:28:931
6.0,998013,2020-09-30 12:19:28:980
0.0,998063,2020-09-30 12:19:29:030
0.0,998116,2020-09-30 12:19:29:083
0.0,998166,2020-09-30 12:19:29:133
6.0,998213,2020-09-30 12:19:29:180
6.0,998264,2020-09-30 12:19:29:231
6.0,998314,2020-09-30 12:19:29:281
6.0,998364,2020-09-30 12:19:29:331
6.0,998414,2020-09-30 12:19:29:381
6.0,998464,2020-09-30 12:19:29:431
0.0,998514,2020-09-30 12:19:29:481
0.0,998564,2020-09-30 12:19:29:531
0.0,998613,2020-09-30 12:19:29:580
0.0,998663,2020-09-30 12:19:29:630
6.0,998714,2020-09-30 12:19:29:681
6.0,998764,2020-09-30 12:19:29:731
6.0,998814,2020-09-30 12:19:29:781
6.0,998864,2020-09-30 12:19:29:831
6.0,998914,2020-09-30 12:19:29:881
6.0,998964,2020-09-30 12:19:29:931
6.0,999014,2020-09-30 12:19:29:981
0.0,999063,2020-09-30 12:19:30:030
0.0,999113,2020-09-30 12:19:30:080
0.0,999164,2020-09-30 12:19:30:131
4.0,999214,2020-09-30 12:19:30:181
