LIGHT (lux),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.0,467028,2021-01-07 17:01:51:284
15.0,467078,2021-01-07 17:01:51:334
15.0,467128,2021-01-07 17:01:51:384
15.0,467178,2021-01-07 17:01:51:434
15.0,467228,2021-01-07 17:01:51:484
15.0,467278,2021-01-07 17:01:51:534
3.0,467328,2021-01-07 17:01:51:584
0.0,467377,2021-01-07 17:01:51:633
0.0,467428,2021-01-07 17:01:51:684
0.0,467477,2021-01-07 17:01:51:733
15.0,467527,2021-01-07 17:01:51:783
15.0,467578,2021-01-07 17:01:51:834
15.0,467628,2021-01-07 17:01:51:884
15.0,467678,2021-01-07 17:01:51:934
15.0,467728,2021-01-07 17:01:51:984
15.0,467777,2021-01-07 17:01:52:033
0.0,467828,2021-01-07 17:01:52:084
0.0,467878,2021-01-07 17:01:52:134
0.0,467928,2021-01-07 17:01:52:184
10.0,467978,2021-01-07 17:01:52:234
10.0,468029,2021-01-07 17:01:52:285
15.0,468078,2021-01-07 17:01:52:334
15.0,468128,2021-01-07 17:01:52:384
15.0,468178,2021-01-07 17:01:52:434
15.0,468228,2021-01-07 17:01:52:484
15.0,468278,2021-01-07 17:01:52:534
0.0,468328,2021-01-07 17:01:52:584
0.0,468378,2021-01-07 17:01:52:634
0.0,468428,2021-01-07 17:01:52:684
10.0,468478,2021-01-07 17:01:52:734
15.0,468529,2021-01-07 17:01:52:785
15.0,468578,2021-01-07 17:01:52:834
15.0,468628,2021-01-07 17:01:52:884
15.0,468678,2021-01-07 17:01:52:934
15.0,468728,2021-01-07 17:01:52:984
15.0,468779,2021-01-07 17:01:53:035
10.0,468828,2021-01-07 17:01:53:084
0.0,468878,2021-01-07 17:01:53:134
0.0,468927,2021-01-07 17:01:53:183
0.0,468978,2021-01-07 17:01:53:234
14.0,469027,2021-01-07 17:01:53:283
15.0,469078,2021-01-07 17:01:53:334
15.0,469128,2021-01-07 17:01:53:384
15.0,469179,2021-01-07 17:01:53:435
15.0,469228,2021-01-07 17:01:53:484
4.0,469278,2021-01-07 17:01:53:534
4.0,469328,2021-01-07 17:01:53:584
0.0,469378,2021-01-07 17:01:53:634
0.0,469428,2021-01-07 17:01:53:684
14.0,469478,2021-01-07 17:01:53:734
14.0,469528,2021-01-07 17:01:53:784
15.0,469578,2021-01-07 17:01:53:834
15.0,469628,2021-01-07 17:01:53:884
15.0,469678,2021-01-07 17:01:53:934
15.0,469728,2021-01-07 17:01:53:984
15.0,469778,2021-01-07 17:01:54:034
0.0,469828,2021-01-07 17:01:54:084
0.0,469878,2021-01-07 17:01:54:134
0.0,469927,2021-01-07 17:01:54:183
14.0,469978,2021-01-07 17:01:54:234
15.0,470028,2021-01-07 17:01:54:284
15.0,470078,2021-01-07 17:01:54:334
15.0,470128,2021-01-07 17:01:54:384
15.0,470178,2021-01-07 17:01:54:434
15.0,470228,2021-01-07 17:01:54:484
14.0,470277,2021-01-07 17:01:54:533
0.0,470328,2021-01-07 17:01:54:584
0.0,470377,2021-01-07 17:01:54:633
0.0,470428,2021-01-07 17:01:54:684
14.0,470478,2021-01-07 17:01:54:734
14.0,470528,2021-01-07 17:01:54:784
14.0,470578,2021-01-07 17:01:54:834
15.0,470627,2021-01-07 17:01:54:883
15.0,470679,2021-01-07 17:01:54:935
14.0,470728,2021-01-07 17:01:54:984
14.0,470778,2021-01-07 17:01:55:034
14.0,470827,2021-01-07 17:01:55:083
0.0,470878,2021-01-07 17:01:55:134
0.0,470928,2021-01-07 17:01:55:184
0.0,470978,2021-01-07 17:01:55:234
14.0,471028,2021-01-07 17:01:55:284
15.0,471078,2021-01-07 17:01:55:334
15.0,471128,2021-01-07 17:01:55:384
15.0,471178,2021-01-07 17:01:55:434
15.0,471228,2021-01-07 17:01:55:484
15.0,471278,2021-01-07 17:01:55:534
10.0,471328,2021-01-07 17:01:55:584
0.0,471377,2021-01-07 17:01:55:633
0.0,471428,2021-01-07 17:01:55:684
0.0,471478,2021-01-07 17:01:55:734
15.0,471527,2021-01-07 17:01:55:783
14.0,471578,2021-01-07 17:01:55:834
14.0,471628,2021-01-07 17:01:55:884
15.0,471678,2021-01-07 17:01:55:934
14.0,471728,2021-01-07 17:01:55:984
10.0,471777,2021-01-07 17:01:56:033
0.0,471827,2021-01-07 17:01:56:083
0.0,471878,2021-01-07 17:01:56:134
0.0,471928,2021-01-07 17:01:56:184
12.0,471978,2021-01-07 17:01:56:234
15.0,472028,2021-01-07 17:01:56:284
15.0,472078,2021-01-07 17:01:56:334
15.0,472127,2021-01-07 17:01:56:383
15.0,472178,2021-01-07 17:01:56:434
14.0,472227,2021-01-07 17:01:56:483
14.0,472278,2021-01-07 17:01:56:534
3.0,472328,2021-01-07 17:01:56:584
0.0,472377,2021-01-07 17:01:56:633
0.0,472428,2021-01-07 17:01:56:684
0.0,472478,2021-01-07 17:01:56:734
14.0,472528,2021-01-07 17:01:56:784
15.0,472577,2021-01-07 17:01:56:833
15.0,472627,2021-01-07 17:01:56:883
15.0,472678,2021-01-07 17:01:56:934
15.0,472729,2021-01-07 17:01:56:985
15.0,472778,2021-01-07 17:01:57:034
0.0,472827,2021-01-07 17:01:57:083
0.0,472879,2021-01-07 17:01:57:135
0.0,472928,2021-01-07 17:01:57:184
0.0,472978,2021-01-07 17:01:57:234
14.0,473028,2021-01-07 17:01:57:284
15.0,473077,2021-01-07 17:01:57:333
15.0,473127,2021-01-07 17:01:57:383
14.0,473178,2021-01-07 17:01:57:434
15.0,473228,2021-01-07 17:01:57:484
15.0,473278,2021-01-07 17:01:57:534
15.0,473328,2021-01-07 17:01:57:584
0.0,473377,2021-01-07 17:01:57:633
0.0,473427,2021-01-07 17:01:57:683
15.0,473477,2021-01-07 17:01:57:733
15.0,473528,2021-01-07 17:01:57:784
15.0,473578,2021-01-07 17:01:57:834
15.0,473628,2021-01-07 17:01:57:884
15.0,473677,2021-01-07 17:01:57:933
15.0,473729,2021-01-07 17:01:57:985
15.0,473778,2021-01-07 17:01:58:034
6.0,473827,2021-01-07 17:01:58:083
0.0,473878,2021-01-07 17:01:58:134
4.0,473928,2021-01-07 17:01:58:184
4.0,473977,2021-01-07 17:01:58:233
15.0,474028,2021-01-07 17:01:58:284
15.0,474078,2021-01-07 17:01:58:334
15.0,474127,2021-01-07 17:01:58:383
15.0,474178,2021-01-07 17:01:58:434
15.0,474227,2021-01-07 17:01:58:483
12.0,474278,2021-01-07 17:01:58:534
0.0,474328,2021-01-07 17:01:58:584
0.0,474378,2021-01-07 17:01:58:634
0.0,474427,2021-01-07 17:01:58:683
10.0,474478,2021-01-07 17:01:58:734
15.0,474527,2021-01-07 17:01:58:783
15.0,474578,2021-01-07 17:01:58:834
15.0,474628,2021-01-07 17:01:58:884
15.0,474678,2021-01-07 17:01:58:934
15.0,474729,2021-01-07 17:01:58:985
15.0,474777,2021-01-07 17:01:59:033
10.0,474827,2021-01-07 17:01:59:083
0.0,474878,2021-01-07 17:01:59:134
12.0,474928,2021-01-07 17:01:59:184
12.0,474977,2021-01-07 17:01:59:233
15.0,475028,2021-01-07 17:01:59:284
15.0,475077,2021-01-07 17:01:59:333
15.0,475128,2021-01-07 17:01:59:384
15.0,475180,2021-01-07 17:01:59:436
15.0,475227,2021-01-07 17:01:59:483
15.0,475277,2021-01-07 17:01:59:533
0.0,475328,2021-01-07 17:01:59:584
0.0,475378,2021-01-07 17:01:59:634
0.0,475428,2021-01-07 17:01:59:684
14.0,475477,2021-01-07 17:01:59:733
14.0,475527,2021-01-07 17:01:59:783
15.0,475578,2021-01-07 17:01:59:834
15.0,475628,2021-01-07 17:01:59:884
14.0,475678,2021-01-07 17:01:59:934
14.0,475728,2021-01-07 17:01:59:984
15.0,475779,2021-01-07 17:02:00:035
0.0,475830,2021-01-07 17:02:00:086
0.0,475877,2021-01-07 17:02:00:133
0.0,475927,2021-01-07 17:02:00:183
14.0,475978,2021-01-07 17:02:00:234
15.0,476028,2021-01-07 17:02:00:284
15.0,476078,2021-01-07 17:02:00:334
15.0,476127,2021-01-07 17:02:00:383
15.0,476178,2021-01-07 17:02:00:434
15.0,476228,2021-01-07 17:02:00:484
15.0,476278,2021-01-07 17:02:00:534
0.0,476328,2021-01-07 17:02:00:584
0.0,476378,2021-01-07 17:02:00:634
0.0,476428,2021-01-07 17:02:00:684
15.0,476478,2021-01-07 17:02:00:734
15.0,476528,2021-01-07 17:02:00:784
15.0,476578,2021-01-07 17:02:00:834
15.0,476628,2021-01-07 17:02:00:884
15.0,476678,2021-01-07 17:02:00:934
15.0,476728,2021-01-07 17:02:00:984
15.0,476777,2021-01-07 17:02:01:033
0.0,476828,2021-01-07 17:02:01:084
0.0,476878,2021-01-07 17:02:01:134
3.0,476927,2021-01-07 17:02:01:183
3.0,476978,2021-01-07 17:02:01:234
15.0,477029,2021-01-07 17:02:01:285
15.0,477078,2021-01-07 17:02:01:334
15.0,477128,2021-01-07 17:02:01:384
15.0,477178,2021-01-07 17:02:01:434
15.0,477228,2021-01-07 17:02:01:484
10.0,477278,2021-01-07 17:02:01:534
10.0,477328,2021-01-07 17:02:01:584
0.0,477378,2021-01-07 17:02:01:634
0.0,477428,2021-01-07 17:02:01:684
12.0,477478,2021-01-07 17:02:01:734
12.0,477528,2021-01-07 17:02:01:784
15.0,477578,2021-01-07 17:02:01:834
15.0,477628,2021-01-07 17:02:01:884
15.0,477678,2021-01-07 17:02:01:934
15.0,477728,2021-01-07 17:02:01:984
15.0,477778,2021-01-07 17:02:02:034
0.0,477828,2021-01-07 17:02:02:084
0.0,477878,2021-01-07 17:02:02:134
0.0,477928,2021-01-07 17:02:02:184
14.0,477977,2021-01-07 17:02:02:233
15.0,478028,2021-01-07 17:02:02:284
15.0,478078,2021-01-07 17:02:02:334
15.0,478128,2021-01-07 17:02:02:384
15.0,478178,2021-01-07 17:02:02:434
15.0,478228,2021-01-07 17:02:02:484
15.0,478278,2021-01-07 17:02:02:534
3.0,478328,2021-01-07 17:02:02:584
0.0,478377,2021-01-07 17:02:02:633
0.0,478428,2021-01-07 17:02:02:684
15.0,478478,2021-01-07 17:02:02:734
15.0,478528,2021-01-07 17:02:02:784
15.0,478577,2021-01-07 17:02:02:833
15.0,478627,2021-01-07 17:02:02:883
15.0,478677,2021-01-07 17:02:02:933
15.0,478727,2021-01-07 17:02:02:983
9.0,478780,2021-01-07 17:02:03:036
0.0,478828,2021-01-07 17:02:03:084
0.0,478878,2021-01-07 17:02:03:134
0.0,478927,2021-01-07 17:02:03:183
15.0,478978,2021-01-07 17:02:03:234
15.0,479027,2021-01-07 17:02:03:283
15.0,479078,2021-01-07 17:02:03:334
15.0,479128,2021-01-07 17:02:03:384
15.0,479178,2021-01-07 17:02:03:434
15.0,479228,2021-01-07 17:02:03:484
14.0,479278,2021-01-07 17:02:03:534
0.0,479328,2021-01-07 17:02:03:584
0.0,479379,2021-01-07 17:02:03:635
0.0,479428,2021-01-07 17:02:03:684
4.0,479477,2021-01-07 17:02:03:733
4.0,479528,2021-01-07 17:02:03:784
15.0,479578,2021-01-07 17:02:03:834
15.0,479628,2021-01-07 17:02:03:884
15.0,479678,2021-01-07 17:02:03:934
15.0,479728,2021-01-07 17:02:03:984
15.0,479778,2021-01-07 17:02:04:034
6.0,479828,2021-01-07 17:02:04:084
0.0,479878,2021-01-07 17:02:04:134
0.0,479928,2021-01-07 17:02:04:184
4.0,479978,2021-01-07 17:02:04:234
4.0,480028,2021-01-07 17:02:04:284
15.0,480078,2021-01-07 17:02:04:334
15.0,480127,2021-01-07 17:02:04:383
15.0,480178,2021-01-07 17:02:04:434
15.0,480227,2021-01-07 17:02:04:483
15.0,480283,2021-01-07 17:02:04:539
0.0,480328,2021-01-07 17:02:04:584
0.0,480378,2021-01-07 17:02:04:634
4.0,480428,2021-01-07 17:02:04:684
4.0,480479,2021-01-07 17:02:04:735
15.0,480528,2021-01-07 17:02:04:784
15.0,480578,2021-01-07 17:02:04:834
15.0,480627,2021-01-07 17:02:04:883
15.0,480678,2021-01-07 17:02:04:934
15.0,480727,2021-01-07 17:02:04:983
15.0,480778,2021-01-07 17:02:05:034
0.0,480828,2021-01-07 17:02:05:084
0.0,480878,2021-01-07 17:02:05:134
0.0,480928,2021-01-07 17:02:05:184
6.0,480978,2021-01-07 17:02:05:234
15.0,481028,2021-01-07 17:02:05:284
15.0,481077,2021-01-07 17:02:05:333
15.0,481128,2021-01-07 17:02:05:384
14.0,481178,2021-01-07 17:02:05:434
15.0,481228,2021-01-07 17:02:05:484
9.0,481278,2021-01-07 17:02:05:534
9.0,481328,2021-01-07 17:02:05:584
0.0,481378,2021-01-07 17:02:05:634
0.0,481428,2021-01-07 17:02:05:684
14.0,481477,2021-01-07 17:02:05:733
14.0,481528,2021-01-07 17:02:05:784
15.0,481578,2021-01-07 17:02:05:834
15.0,481628,2021-01-07 17:02:05:884
15.0,481678,2021-01-07 17:02:05:934
15.0,481728,2021-01-07 17:02:05:984
15.0,481777,2021-01-07 17:02:06:033
0.0,481828,2021-01-07 17:02:06:084
0.0,481878,2021-01-07 17:02:06:134
0.0,481928,2021-01-07 17:02:06:184
14.0,481978,2021-01-07 17:02:06:234
14.0,482028,2021-01-07 17:02:06:284
15.0,482078,2021-01-07 17:02:06:334
15.0,482127,2021-01-07 17:02:06:383
15.0,482178,2021-01-07 17:02:06:434
15.0,482228,2021-01-07 17:02:06:484
14.0,482279,2021-01-07 17:02:06:535
0.0,482328,2021-01-07 17:02:06:584
0.0,482378,2021-01-07 17:02:06:634
0.0,482428,2021-01-07 17:02:06:684
15.0,482478,2021-01-07 17:02:06:734
15.0,482528,2021-01-07 17:02:06:784
15.0,482578,2021-01-07 17:02:06:834
15.0,482627,2021-01-07 17:02:06:883
15.0,482678,2021-01-07 17:02:06:934
15.0,482728,2021-01-07 17:02:06:984
15.0,482778,2021-01-07 17:02:07:034
12.0,482828,2021-01-07 17:02:07:084
0.0,482878,2021-01-07 17:02:07:134
0.0,482927,2021-01-07 17:02:07:183
0.0,482978,2021-01-07 17:02:07:234
15.0,483027,2021-01-07 17:02:07:283
15.0,483078,2021-01-07 17:02:07:334
15.0,483129,2021-01-07 17:02:07:385
15.0,483178,2021-01-07 17:02:07:434
15.0,483227,2021-01-07 17:02:07:483
12.0,483284,2021-01-07 17:02:07:540
0.0,483328,2021-01-07 17:02:07:584
0.0,483378,2021-01-07 17:02:07:634
0.0,483427,2021-01-07 17:02:07:683
0.0,483478,2021-01-07 17:02:07:734
10.0,483528,2021-01-07 17:02:07:784
15.0,483578,2021-01-07 17:02:07:834
15.0,483628,2021-01-07 17:02:07:884
15.0,483678,2021-01-07 17:02:07:934
15.0,483728,2021-01-07 17:02:07:984
4.0,483778,2021-01-07 17:02:08:034
4.0,483828,2021-01-07 17:02:08:084
0.0,483878,2021-01-07 17:02:08:134
0.0,483928,2021-01-07 17:02:08:184
14.0,483978,2021-01-07 17:02:08:234
15.0,484028,2021-01-07 17:02:08:284
15.0,484078,2021-01-07 17:02:08:334
15.0,484128,2021-01-07 17:02:08:384
15.0,484178,2021-01-07 17:02:08:434
15.0,484228,2021-01-07 17:02:08:484
15.0,484278,2021-01-07 17:02:08:534
3.0,484328,2021-01-07 17:02:08:584
0.0,484378,2021-01-07 17:02:08:634
0.0,484428,2021-01-07 17:02:08:684
0.0,484478,2021-01-07 17:02:08:734
14.0,484529,2021-01-07 17:02:08:785
15.0,484578,2021-01-07 17:02:08:834
15.0,484628,2021-01-07 17:02:08:884
15.0,484678,2021-01-07 17:02:08:934
15.0,484728,2021-01-07 17:02:08:984
15.0,484778,2021-01-07 17:02:09:034
0.0,484828,2021-01-07 17:02:09:084
0.0,484878,2021-01-07 17:02:09:134
0.0,484928,2021-01-07 17:02:09:184
14.0,484978,2021-01-07 17:02:09:234
14.0,485032,2021-01-07 17:02:09:288
15.0,485078,2021-01-07 17:02:09:334
15.0,485128,2021-01-07 17:02:09:384
14.0,485178,2021-01-07 17:02:09:434
14.0,485228,2021-01-07 17:02:09:484
15.0,485277,2021-01-07 17:02:09:533
6.0,485327,2021-01-07 17:02:09:583
0.0,485378,2021-01-07 17:02:09:634
0.0,485427,2021-01-07 17:02:09:683
10.0,485477,2021-01-07 17:02:09:733
15.0,485527,2021-01-07 17:02:09:783
15.0,485578,2021-01-07 17:02:09:834
15.0,485627,2021-01-07 17:02:09:883
15.0,485678,2021-01-07 17:02:09:934
15.0,485728,2021-01-07 17:02:09:984
15.0,485778,2021-01-07 17:02:10:034
6.0,485828,2021-01-07 17:02:10:084
0.0,485878,2021-01-07 17:02:10:134
4.0,485932,2021-01-07 17:02:10:188
4.0,485977,2021-01-07 17:02:10:233
14.0,486028,2021-01-07 17:02:10:284
15.0,486078,2021-01-07 17:02:10:334
15.0,486128,2021-01-07 17:02:10:384
15.0,486178,2021-01-07 17:02:10:434
15.0,486228,2021-01-07 17:02:10:484
15.0,486278,2021-01-07 17:02:10:534
0.0,486328,2021-01-07 17:02:10:584
0.0,486378,2021-01-07 17:02:10:634
0.0,486428,2021-01-07 17:02:10:684
12.0,486478,2021-01-07 17:02:10:734
12.0,486528,2021-01-07 17:02:10:784
15.0,486577,2021-01-07 17:02:10:833
15.0,486628,2021-01-07 17:02:10:884
15.0,486678,2021-01-07 17:02:10:934
15.0,486728,2021-01-07 17:02:10:984
15.0,486778,2021-01-07 17:02:11:034
9.0,486828,2021-01-07 17:02:11:084
0.0,486878,2021-01-07 17:02:11:134
0.0,486928,2021-01-07 17:02:11:184
7.0,486978,2021-01-07 17:02:11:234
15.0,487027,2021-01-07 17:02:11:283
15.0,487078,2021-01-07 17:02:11:334
15.0,487128,2021-01-07 17:02:11:384
15.0,487178,2021-01-07 17:02:11:434
15.0,487228,2021-01-07 17:02:11:484
9.0,487278,2021-01-07 17:02:11:534
9.0,487328,2021-01-07 17:02:11:584
0.0,487378,2021-01-07 17:02:11:634
0.0,487427,2021-01-07 17:02:11:683
9.0,487478,2021-01-07 17:02:11:734
9.0,487528,2021-01-07 17:02:11:784
15.0,487578,2021-01-07 17:02:11:834
15.0,487628,2021-01-07 17:02:11:884
15.0,487678,2021-01-07 17:02:11:934
15.0,487728,2021-01-07 17:02:11:984
15.0,487778,2021-01-07 17:02:12:034
0.0,487828,2021-01-07 17:02:12:084
0.0,487878,2021-01-07 17:02:12:134
0.0,487928,2021-01-07 17:02:12:184
3.0,487978,2021-01-07 17:02:12:234
15.0,488028,2021-01-07 17:02:12:284
15.0,488078,2021-01-07 17:02:12:334
15.0,488128,2021-01-07 17:02:12:384
15.0,488178,2021-01-07 17:02:12:434
15.0,488228,2021-01-07 17:02:12:484
15.0,488278,2021-01-07 17:02:12:534
6.0,488328,2021-01-07 17:02:12:584
0.0,488378,2021-01-07 17:02:12:634
4.0,488428,2021-01-07 17:02:12:684
4.0,488478,2021-01-07 17:02:12:734
14.0,488530,2021-01-07 17:02:12:786
15.0,488577,2021-01-07 17:02:12:833
15.0,488629,2021-01-07 17:02:12:885
15.0,488678,2021-01-07 17:02:12:934
15.0,488728,2021-01-07 17:02:12:984
15.0,488778,2021-01-07 17:02:13:034
0.0,488828,2021-01-07 17:02:13:084
0.0,488877,2021-01-07 17:02:13:133
0.0,488928,2021-01-07 17:02:13:184
10.0,488978,2021-01-07 17:02:13:234
15.0,489027,2021-01-07 17:02:13:283
15.0,489078,2021-01-07 17:02:13:334
15.0,489128,2021-01-07 17:02:13:384
15.0,489178,2021-01-07 17:02:13:434
15.0,489228,2021-01-07 17:02:13:484
15.0,489278,2021-01-07 17:02:13:534
0.0,489327,2021-01-07 17:02:13:583
0.0,489378,2021-01-07 17:02:13:634
0.0,489428,2021-01-07 17:02:13:684
12.0,489478,2021-01-07 17:02:13:734
15.0,489528,2021-01-07 17:02:13:784
15.0,489578,2021-01-07 17:02:13:834
15.0,489627,2021-01-07 17:02:13:883
15.0,489677,2021-01-07 17:02:13:933
15.0,489728,2021-01-07 17:02:13:984
15.0,489778,2021-01-07 17:02:14:034
0.0,489828,2021-01-07 17:02:14:084
0.0,489878,2021-01-07 17:02:14:134
0.0,489928,2021-01-07 17:02:14:184
0.0,489977,2021-01-07 17:02:14:233
15.0,490028,2021-01-07 17:02:14:284
15.0,490078,2021-01-07 17:02:14:334
15.0,490128,2021-01-07 17:02:14:384
15.0,490178,2021-01-07 17:02:14:434
15.0,490228,2021-01-07 17:02:14:484
15.0,490278,2021-01-07 17:02:14:534
0.0,490327,2021-01-07 17:02:14:583
0.0,490378,2021-01-07 17:02:14:634
0.0,490428,2021-01-07 17:02:14:684
0.0,490478,2021-01-07 17:02:14:734
14.0,490527,2021-01-07 17:02:14:783
15.0,490578,2021-01-07 17:02:14:834
15.0,490628,2021-01-07 17:02:14:884
15.0,490678,2021-01-07 17:02:14:934
15.0,490728,2021-01-07 17:02:14:984
14.0,490778,2021-01-07 17:02:15:034
0.0,490828,2021-01-07 17:02:15:084
0.0,490878,2021-01-07 17:02:15:134
0.0,490928,2021-01-07 17:02:15:184
3.0,490977,2021-01-07 17:02:15:233
15.0,491028,2021-01-07 17:02:15:284
15.0,491078,2021-01-07 17:02:15:334
15.0,491127,2021-01-07 17:02:15:383
14.0,491177,2021-01-07 17:02:15:433
15.0,491227,2021-01-07 17:02:15:483
12.0,491279,2021-01-07 17:02:15:535
12.0,491327,2021-01-07 17:02:15:583
0.0,491378,2021-01-07 17:02:15:634
0.0,491431,2021-01-07 17:02:15:687
0.0,491478,2021-01-07 17:02:15:734
14.0,491528,2021-01-07 17:02:15:784
14.0,491579,2021-01-07 17:02:15:835
15.0,491629,2021-01-07 17:02:15:885
15.0,491677,2021-01-07 17:02:15:933
15.0,491728,2021-01-07 17:02:15:984
15.0,491778,2021-01-07 17:02:16:034
15.0,491828,2021-01-07 17:02:16:084
0.0,491878,2021-01-07 17:02:16:134
0.0,491928,2021-01-07 17:02:16:184
0.0,491977,2021-01-07 17:02:16:233
15.0,492028,2021-01-07 17:02:16:284
15.0,492078,2021-01-07 17:02:16:334
15.0,492128,2021-01-07 17:02:16:384
15.0,492178,2021-01-07 17:02:16:434
15.0,492228,2021-01-07 17:02:16:484
15.0,492278,2021-01-07 17:02:16:534
0.0,492328,2021-01-07 17:02:16:584
0.0,492378,2021-01-07 17:02:16:634
0.0,492428,2021-01-07 17:02:16:684
6.0,492478,2021-01-07 17:02:16:734
15.0,492528,2021-01-07 17:02:16:784
15.0,492578,2021-01-07 17:02:16:834
15.0,492628,2021-01-07 17:02:16:884
15.0,492678,2021-01-07 17:02:16:934
15.0,492728,2021-01-07 17:02:16:984
14.0,492781,2021-01-07 17:02:17:037
14.0,492828,2021-01-07 17:02:17:084
0.0,492878,2021-01-07 17:02:17:134
0.0,492928,2021-01-07 17:02:17:184
0.0,492978,2021-01-07 17:02:17:234
15.0,493028,2021-01-07 17:02:17:284
15.0,493078,2021-01-07 17:02:17:334
15.0,493129,2021-01-07 17:02:17:385
15.0,493179,2021-01-07 17:02:17:435
15.0,493227,2021-01-07 17:02:17:483
15.0,493278,2021-01-07 17:02:17:534
3.0,493328,2021-01-07 17:02:17:584
0.0,493378,2021-01-07 17:02:17:634
7.0,493428,2021-01-07 17:02:17:684
15.0,493477,2021-01-07 17:02:17:733
15.0,493528,2021-01-07 17:02:17:784
15.0,493578,2021-01-07 17:02:17:834
15.0,493628,2021-01-07 17:02:17:884
15.0,493678,2021-01-07 17:02:17:934
15.0,493727,2021-01-07 17:02:17:983
15.0,493778,2021-01-07 17:02:18:034
0.0,493827,2021-01-07 17:02:18:083
0.0,493878,2021-01-07 17:02:18:134
0.0,493928,2021-01-07 17:02:18:184
9.0,493981,2021-01-07 17:02:18:237
15.0,494028,2021-01-07 17:02:18:284
15.0,494078,2021-01-07 17:02:18:334
15.0,494128,2021-01-07 17:02:18:384
15.0,494178,2021-01-07 17:02:18:434
15.0,494228,2021-01-07 17:02:18:484
6.0,494278,2021-01-07 17:02:18:534
6.0,494327,2021-01-07 17:02:18:583
0.0,494378,2021-01-07 17:02:18:634
0.0,494428,2021-01-07 17:02:18:684
15.0,494478,2021-01-07 17:02:18:734
15.0,494528,2021-01-07 17:02:18:784
15.0,494578,2021-01-07 17:02:18:834
15.0,494628,2021-01-07 17:02:18:884
15.0,494678,2021-01-07 17:02:18:934
15.0,494727,2021-01-07 17:02:18:983
15.0,494778,2021-01-07 17:02:19:034
0.0,494829,2021-01-07 17:02:19:085
0.0,494877,2021-01-07 17:02:19:133
0.0,494928,2021-01-07 17:02:19:184
0.0,494977,2021-01-07 17:02:19:233
15.0,495028,2021-01-07 17:02:19:284
15.0,495079,2021-01-07 17:02:19:335
15.0,495128,2021-01-07 17:02:19:384
15.0,495178,2021-01-07 17:02:19:434
15.0,495228,2021-01-07 17:02:19:484
15.0,495278,2021-01-07 17:02:19:534
0.0,495328,2021-01-07 17:02:19:584
0.0,495378,2021-01-07 17:02:19:634
0.0,495428,2021-01-07 17:02:19:684
15.0,495477,2021-01-07 17:02:19:733
15.0,495528,2021-01-07 17:02:19:784
15.0,495578,2021-01-07 17:02:19:834
15.0,495628,2021-01-07 17:02:19:884
15.0,495678,2021-01-07 17:02:19:934
14.0,495727,2021-01-07 17:02:19:983
14.0,495778,2021-01-07 17:02:20:034
9.0,495828,2021-01-07 17:02:20:084
0.0,495878,2021-01-07 17:02:20:134
0.0,495927,2021-01-07 17:02:20:183
0.0,495978,2021-01-07 17:02:20:234
15.0,496028,2021-01-07 17:02:20:284
15.0,496078,2021-01-07 17:02:20:334
15.0,496127,2021-01-07 17:02:20:383
15.0,496178,2021-01-07 17:02:20:434
15.0,496228,2021-01-07 17:02:20:484
9.0,496278,2021-01-07 17:02:20:534
0.0,496328,2021-01-07 17:02:20:584
0.0,496379,2021-01-07 17:02:20:635
0.0,496429,2021-01-07 17:02:20:685
14.0,496478,2021-01-07 17:02:20:734
15.0,496527,2021-01-07 17:02:20:783
15.0,496578,2021-01-07 17:02:20:834
15.0,496628,2021-01-07 17:02:20:884
15.0,496677,2021-01-07 17:02:20:933
15.0,496728,2021-01-07 17:02:20:984
15.0,496778,2021-01-07 17:02:21:034
0.0,496828,2021-01-07 17:02:21:084
0.0,496878,2021-01-07 17:02:21:134
4.0,496928,2021-01-07 17:02:21:184
4.0,496978,2021-01-07 17:02:21:234
14.0,497028,2021-01-07 17:02:21:284
15.0,497077,2021-01-07 17:02:21:333
15.0,497128,2021-01-07 17:02:21:384
15.0,497178,2021-01-07 17:02:21:434
15.0,497227,2021-01-07 17:02:21:483
15.0,497277,2021-01-07 17:02:21:533
0.0,497328,2021-01-07 17:02:21:584
0.0,497378,2021-01-07 17:02:21:634
0.0,497429,2021-01-07 17:02:21:685
5.0,497478,2021-01-07 17:02:21:734
15.0,497528,2021-01-07 17:02:21:784
15.0,497578,2021-01-07 17:02:21:834
15.0,497627,2021-01-07 17:02:21:883
15.0,497678,2021-01-07 17:02:21:934
15.0,497728,2021-01-07 17:02:21:984
15.0,497778,2021-01-07 17:02:22:034
4.0,497828,2021-01-07 17:02:22:084
0.0,497878,2021-01-07 17:02:22:134
0.0,497928,2021-01-07 17:02:22:184
14.0,497978,2021-01-07 17:02:22:234
14.0,498028,2021-01-07 17:02:22:284
15.0,498078,2021-01-07 17:02:22:334
15.0,498127,2021-01-07 17:02:22:383
15.0,498179,2021-01-07 17:02:22:435
15.0,498228,2021-01-07 17:02:22:484
15.0,498277,2021-01-07 17:02:22:533
0.0,498328,2021-01-07 17:02:22:584
0.0,498378,2021-01-07 17:02:22:634
0.0,498428,2021-01-07 17:02:22:684
0.0,498477,2021-01-07 17:02:22:733
15.0,498528,2021-01-07 17:02:22:784
15.0,498578,2021-01-07 17:02:22:834
15.0,498627,2021-01-07 17:02:22:883
15.0,498678,2021-01-07 17:02:22:934
