LIGHT (lux),Time sin`ce start in ms,YYYY-MO-DD HH-MI-SS.SSSS
81.00,906087,2022-04-05 14:49:19.8890
81.00,906123,2022-04-05 14:49:19.9250
70.00,906159,2022-04-05 14:49:19.9620
70.00,906195,2022-04-05 14:49:19.9970
70.00,906225,2022-04-05 14:49:20.0270
70.00,906258,2022-04-05 14:49:20.0610
70.00,906296,2022-04-05 14:49:20.0980
70.00,906329,2022-04-05 14:49:20.1320
70.00,906365,2022-04-05 14:49:20.1680
96.00,906405,2022-04-05 14:49:20.2080
96.00,906440,2022-04-05 14:49:20.2420
96.00,906471,2022-04-05 14:49:20.2730
96.00,906505,2022-04-05 14:49:20.3080
96.00,906542,2022-04-05 14:49:20.3450
96.00,906577,2022-04-05 14:49:20.3790
96.00,906607,2022-04-05 14:49:20.4090
99.00,906644,2022-04-05 14:49:20.4460
99.00,906683,2022-04-05 14:49:20.4860
99.00,906722,2022-04-05 14:49:20.5240
99.00,906759,2022-04-05 14:49:20.5610
99.00,906796,2022-04-05 14:49:20.5980
99.00,906831,2022-04-05 14:49:20.6330
99.00,906865,2022-04-05 14:49:20.6680
99.00,906907,2022-04-05 14:49:20.7100
99.00,906944,2022-04-05 14:49:20.7470
99.00,906980,2022-04-05 14:49:20.7830
99.00,907017,2022-04-05 14:49:20.8200
99.00,907054,2022-04-05 14:49:20.8570
99.00,907088,2022-04-05 14:49:20.8900
99.00,907121,2022-04-05 14:49:20.9240
99.00,907159,2022-04-05 14:49:20.9620
99.00,907196,2022-04-05 14:49:20.9990
99.00,907232,2022-04-05 14:49:21.0340
99.00,907275,2022-04-05 14:49:21.0770
99.00,907310,2022-04-05 14:49:21.1120
99.00,907344,2022-04-05 14:49:21.1460
99.00,907378,2022-04-05 14:49:21.1800
99.00,907414,2022-04-05 14:49:21.2170
99.00,907455,2022-04-05 14:49:21.2580
99.00,907490,2022-04-05 14:49:21.2930
99.00,907522,2022-04-05 14:49:21.3250
99.00,907561,2022-04-05 14:49:21.3630
99.00,907595,2022-04-05 14:49:21.3980
99.00,907626,2022-04-05 14:49:21.4280
83.00,907662,2022-04-05 14:49:21.4640
83.00,907698,2022-04-05 14:49:21.5000
83.00,907732,2022-04-05 14:49:21.5350
83.00,907772,2022-04-05 14:49:21.5750
83.00,907809,2022-04-05 14:49:21.6120
83.00,907843,2022-04-05 14:49:21.6460
83.00,907882,2022-04-05 14:49:21.6850
70.00,907919,2022-04-05 14:49:21.7220
70.00,907957,2022-04-05 14:49:21.7590
70.00,907994,2022-04-05 14:49:21.7960
70.00,908025,2022-04-05 14:49:21.8280
70.00,908061,2022-04-05 14:49:21.8630
70.00,908100,2022-04-05 14:49:21.9030
70.00,908136,2022-04-05 14:49:21.9390
70.00,908168,2022-04-05 14:49:21.9710
70.00,908203,2022-04-05 14:49:22.0050
70.00,908237,2022-04-05 14:49:22.0390
70.00,908272,2022-04-05 14:49:22.0750
70.00,908309,2022-04-05 14:49:22.1120
70.00,908345,2022-04-05 14:49:22.1480
70.00,908379,2022-04-05 14:49:22.1810
93.00,908411,2022-04-05 14:49:22.2130
93.00,908448,2022-04-05 14:49:22.2510
93.00,908482,2022-04-05 14:49:22.2850
93.00,908512,2022-04-05 14:49:22.3140
93.00,908545,2022-04-05 14:49:22.3480
93.00,908583,2022-04-05 14:49:22.3850
93.00,908618,2022-04-05 14:49:22.4210
97.00,908654,2022-04-05 14:49:22.4560
97.00,908690,2022-04-05 14:49:22.4920
97.00,908727,2022-04-05 14:49:22.5300
97.00,908766,2022-04-05 14:49:22.5680
97.00,908799,2022-04-05 14:49:22.6010
97.00,908835,2022-04-05 14:49:22.6370
97.00,908873,2022-04-05 14:49:22.6760
97.00,908908,2022-04-05 14:49:22.7100
97.00,908947,2022-04-05 14:49:22.7500
97.00,908984,2022-04-05 14:49:22.7870
97.00,909021,2022-04-05 14:49:22.8230
97.00,909060,2022-04-05 14:49:22.8620
97.00,909101,2022-04-05 14:49:22.9030
97.00,909134,2022-04-05 14:49:22.9370
97.00,909172,2022-04-05 14:49:22.9740
97.00,909209,2022-04-05 14:49:23.0110
97.00,909245,2022-04-05 14:49:23.0470
97.00,909282,2022-04-05 14:49:23.0840
97.00,909321,2022-04-05 14:49:23.1240
97.00,909357,2022-04-05 14:49:23.1600
97.00,909395,2022-04-05 14:49:23.1970
97.00,909434,2022-04-05 14:49:23.2360
97.00,909460,2022-04-05 14:49:23.2630
97.00,909494,2022-04-05 14:49:23.2960
97.00,909532,2022-04-05 14:49:23.3340
97.00,909562,2022-04-05 14:49:23.3650
97.00,909600,2022-04-05 14:49:23.4030
97.00,909630,2022-04-05 14:49:23.4320
84.00,909668,2022-04-05 14:49:23.4710
84.00,909704,2022-04-05 14:49:23.5070
84.00,909747,2022-04-05 14:49:23.5490
84.00,909780,2022-04-05 14:49:23.5830
84.00,909817,2022-04-05 14:49:23.6190
84.00,909852,2022-04-05 14:49:23.6550
84.00,909886,2022-04-05 14:49:23.6880
70.00,909918,2022-04-05 14:49:23.7210
70.00,909949,2022-04-05 14:49:23.7510
70.00,909990,2022-04-05 14:49:23.7920
70.00,910028,2022-04-05 14:49:23.8300
70.00,910067,2022-04-05 14:49:23.8700
70.00,910102,2022-04-05 14:49:23.9040
70.00,910141,2022-04-05 14:49:23.9440
70.00,910178,2022-04-05 14:49:23.9810
70.00,910212,2022-04-05 14:49:24.0150
70.00,910246,2022-04-05 14:49:24.0480
70.00,910282,2022-04-05 14:49:24.0840
70.00,910315,2022-04-05 14:49:24.1170
70.00,910355,2022-04-05 14:49:24.1580
70.00,910395,2022-04-05 14:49:24.1970
92.00,910430,2022-04-05 14:49:24.2330
92.00,910467,2022-04-05 14:49:24.2700
92.00,910505,2022-04-05 14:49:24.3070
92.00,910540,2022-04-05 14:49:24.3420
92.00,910573,2022-04-05 14:49:24.3750
92.00,910609,2022-04-05 14:49:24.4110
92.00,910646,2022-04-05 14:49:24.4490
98.00,910680,2022-04-05 14:49:24.4830
98.00,910716,2022-04-05 14:49:24.5180
98.00,910749,2022-04-05 14:49:24.5520
98.00,910789,2022-04-05 14:49:24.5910
98.00,910826,2022-04-05 14:49:24.6290
98.00,910859,2022-04-05 14:49:24.6610
98.00,910900,2022-04-05 14:49:24.7020
98.00,910940,2022-04-05 14:49:24.7430
98.00,910977,2022-04-05 14:49:24.7790
98.00,911008,2022-04-05 14:49:24.8100
98.00,911042,2022-04-05 14:49:24.8440
98.00,911077,2022-04-05 14:49:24.8790
98.00,911115,2022-04-05 14:49:24.9170
98.00,911147,2022-04-05 14:49:24.9500
98.00,911184,2022-04-05 14:49:24.9870
98.00,911227,2022-04-05 14:49:25.0290
98.00,911260,2022-04-05 14:49:25.0620
98.00,911294,2022-04-05 14:49:25.0970
98.00,911330,2022-04-05 14:49:25.1320
98.00,911364,2022-04-05 14:49:25.1670
98.00,911400,2022-04-05 14:49:25.2020
98.00,911432,2022-04-05 14:49:25.2350
98.00,911471,2022-04-05 14:49:25.2730
98.00,911507,2022-04-05 14:49:25.3090
98.00,911547,2022-04-05 14:49:25.3490
98.00,911578,2022-04-05 14:49:25.3810
98.00,911613,2022-04-05 14:49:25.4150
98.00,911650,2022-04-05 14:49:25.4530
86.00,911685,2022-04-05 14:49:25.4870
86.00,911719,2022-04-05 14:49:25.5220
86.00,911753,2022-04-05 14:49:25.5560
86.00,911795,2022-04-05 14:49:25.5970
86.00,911829,2022-04-05 14:49:25.6320
86.00,911866,2022-04-05 14:49:25.6690
86.00,911907,2022-04-05 14:49:25.7100
70.00,911940,2022-04-05 14:49:25.7420
70.00,911978,2022-04-05 14:49:25.7800
70.00,912012,2022-04-05 14:49:25.8140
70.00,912046,2022-04-05 14:49:25.8480
70.00,912082,2022-04-05 14:49:25.8840
70.00,912116,2022-04-05 14:49:25.9190
70.00,912149,2022-04-05 14:49:25.9520
70.00,912181,2022-04-05 14:49:25.9830
70.00,912214,2022-04-05 14:49:26.0160
70.00,912249,2022-04-05 14:49:26.0510
70.00,912284,2022-04-05 14:49:26.0860
70.00,912320,2022-04-05 14:49:26.1230
70.00,912358,2022-04-05 14:49:26.1600
70.00,912395,2022-04-05 14:49:26.1970
89.00,912431,2022-04-05 14:49:26.2330
89.00,912469,2022-04-05 14:49:26.2710
89.00,912506,2022-04-05 14:49:26.3090
89.00,912544,2022-04-05 14:49:26.3470
89.00,912576,2022-04-05 14:49:26.3790
89.00,912612,2022-04-05 14:49:26.4140
89.00,912647,2022-04-05 14:49:26.4490
98.00,912681,2022-04-05 14:49:26.4840
98.00,912721,2022-04-05 14:49:26.5230
98.00,912754,2022-04-05 14:49:26.5560
98.00,912789,2022-04-05 14:49:26.5920
98.00,912825,2022-04-05 14:49:26.6270
98.00,912859,2022-04-05 14:49:26.6620
98.00,912897,2022-04-05 14:49:26.6990
98.00,912942,2022-04-05 14:49:26.7440
98.00,912972,2022-04-05 14:49:26.7740
98.00,913009,2022-04-05 14:49:26.8120
98.00,913044,2022-04-05 14:49:26.8470
98.00,913076,2022-04-05 14:49:26.8780
98.00,913135,2022-04-05 14:49:26.9370
98.00,913170,2022-04-05 14:49:26.9730
98.00,913212,2022-04-05 14:49:27.0140
98.00,913245,2022-04-05 14:49:27.0480
98.00,913281,2022-04-05 14:49:27.0840
98.00,913322,2022-04-05 14:49:27.1240
98.00,913350,2022-04-05 14:49:27.1520
98.00,913387,2022-04-05 14:49:27.1890
98.00,913427,2022-04-05 14:49:27.2300
98.00,913461,2022-04-05 14:49:27.2640
98.00,913493,2022-04-05 14:49:27.2950
98.00,913528,2022-04-05 14:49:27.3310
98.00,913563,2022-04-05 14:49:27.3650
98.00,913593,2022-04-05 14:49:27.3960
98.00,913626,2022-04-05 14:49:27.4290
98.00,913663,2022-04-05 14:49:27.4660
87.00,913703,2022-04-05 14:49:27.5050
87.00,913740,2022-04-05 14:49:27.5430
87.00,913776,2022-04-05 14:49:27.5780
87.00,913810,2022-04-05 14:49:27.6120
87.00,913845,2022-04-05 14:49:27.6480
87.00,913880,2022-04-05 14:49:27.6820
69.00,913922,2022-04-05 14:49:27.7250
69.00,913962,2022-04-05 14:49:27.7640
69.00,913993,2022-04-05 14:49:27.7960
69.00,914030,2022-04-05 14:49:27.8330
69.00,914067,2022-04-05 14:49:27.8690
69.00,914104,2022-04-05 14:49:27.9060
69.00,914140,2022-04-05 14:49:27.9430
69.00,914178,2022-04-05 14:49:27.9800
69.00,914213,2022-04-05 14:49:28.0150
69.00,914251,2022-04-05 14:49:28.0540
69.00,914293,2022-04-05 14:49:28.0960
69.00,914328,2022-04-05 14:49:28.1300
69.00,914363,2022-04-05 14:49:28.1650
69.00,914398,2022-04-05 14:49:28.2000
88.00,914441,2022-04-05 14:49:28.2430
88.00,914473,2022-04-05 14:49:28.2750
88.00,914503,2022-04-05 14:49:28.3050
88.00,914540,2022-04-05 14:49:28.3430
88.00,914579,2022-04-05 14:49:28.3820
88.00,914610,2022-04-05 14:49:28.4130
88.00,914650,2022-04-05 14:49:28.4520
97.00,914688,2022-04-05 14:49:28.4900
97.00,914722,2022-04-05 14:49:28.5250
97.00,914760,2022-04-05 14:49:28.5630
97.00,914799,2022-04-05 14:49:28.6020
97.00,914837,2022-04-05 14:49:28.6400
97.00,914875,2022-04-05 14:49:28.6780
97.00,914908,2022-04-05 14:49:28.7100
97.00,914945,2022-04-05 14:49:28.7470
97.00,914979,2022-04-05 14:49:28.7820
97.00,915015,2022-04-05 14:49:28.8170
97.00,915052,2022-04-05 14:49:28.8550
97.00,915095,2022-04-05 14:49:28.8970
97.00,915132,2022-04-05 14:49:28.9350
97.00,915172,2022-04-05 14:49:28.9740
97.00,915209,2022-04-05 14:49:29.0110
97.00,915246,2022-04-05 14:49:29.0480
97.00,915280,2022-04-05 14:49:29.0830
97.00,915313,2022-04-05 14:49:29.1150
97.00,915357,2022-04-05 14:49:29.1600
97.00,915384,2022-04-05 14:49:29.1870
97.00,915422,2022-04-05 14:49:29.2240
97.00,915460,2022-04-05 14:49:29.2630
97.00,915491,2022-04-05 14:49:29.2940
97.00,915527,2022-04-05 14:49:29.3290
97.00,915565,2022-04-05 14:49:29.3670
97.00,915597,2022-04-05 14:49:29.4000
97.00,915628,2022-04-05 14:49:29.4300
97.00,915658,2022-04-05 14:49:29.4600
89.00,915698,2022-04-05 14:49:29.5000
89.00,915739,2022-04-05 14:49:29.5420
89.00,915777,2022-04-05 14:49:29.5800
89.00,915810,2022-04-05 14:49:29.6120
89.00,915844,2022-04-05 14:49:29.6460
89.00,915877,2022-04-05 14:49:29.6800
89.00,915912,2022-04-05 14:49:29.7150
69.00,915956,2022-04-05 14:49:29.7580
69.00,915988,2022-04-05 14:49:29.7910
69.00,916026,2022-04-05 14:49:29.8290
69.00,916065,2022-04-05 14:49:29.8680
69.00,916108,2022-04-05 14:49:29.9100
69.00,916145,2022-04-05 14:49:29.9470
69.00,916184,2022-04-05 14:49:29.9860
69.00,916216,2022-04-05 14:49:30.0180
69.00,916253,2022-04-05 14:49:30.0550
69.00,916290,2022-04-05 14:49:30.0920
69.00,916323,2022-04-05 14:49:30.1250
69.00,916360,2022-04-05 14:49:30.1620
69.00,916397,2022-04-05 14:49:30.1990
87.00,916433,2022-04-05 14:49:30.2350
87.00,916468,2022-04-05 14:49:30.2710
87.00,916506,2022-04-05 14:49:30.3080
87.00,916543,2022-04-05 14:49:30.3460
87.00,916581,2022-04-05 14:49:30.3830
87.00,916621,2022-04-05 14:49:30.4240
87.00,916654,2022-04-05 14:49:30.4570
97.00,916691,2022-04-05 14:49:30.4940
97.00,916729,2022-04-05 14:49:30.5310
97.00,916760,2022-04-05 14:49:30.5630
97.00,916795,2022-04-05 14:49:30.5980
97.00,916832,2022-04-05 14:49:30.6340
97.00,916866,2022-04-05 14:49:30.6680
97.00,916900,2022-04-05 14:49:30.7030
97.00,916941,2022-04-05 14:49:30.7440
97.00,916976,2022-04-05 14:49:30.7780
97.00,917008,2022-04-05 14:49:30.8110
97.00,917046,2022-04-05 14:49:30.8480
97.00,917080,2022-04-05 14:49:30.8830
97.00,917121,2022-04-05 14:49:30.9240
97.00,917158,2022-04-05 14:49:30.9600
97.00,917191,2022-04-05 14:49:30.9930
97.00,917228,2022-04-05 14:49:31.0300
97.00,917267,2022-04-05 14:49:31.0700
97.00,917303,2022-04-05 14:49:31.1050
97.00,917337,2022-04-05 14:49:31.1390
97.00,917369,2022-04-05 14:49:31.1720
97.00,917407,2022-04-05 14:49:31.2100
97.00,917447,2022-04-05 14:49:31.2500
97.00,917479,2022-04-05 14:49:31.2820
97.00,917514,2022-04-05 14:49:31.3160
97.00,917555,2022-04-05 14:49:31.3570
97.00,917587,2022-04-05 14:49:31.3900
97.00,917627,2022-04-05 14:49:31.4300
97.00,917659,2022-04-05 14:49:31.4610
90.00,917692,2022-04-05 14:49:31.4940
90.00,917732,2022-04-05 14:49:31.5350
90.00,917764,2022-04-05 14:49:31.5660
90.00,917809,2022-04-05 14:49:31.6120
90.00,917845,2022-04-05 14:49:31.6480
90.00,917881,2022-04-05 14:49:31.6830
90.00,917919,2022-04-05 14:49:31.7220
69.00,917952,2022-04-05 14:49:31.7550
69.00,917990,2022-04-05 14:49:31.7930
69.00,918031,2022-04-05 14:49:31.8330
69.00,918064,2022-04-05 14:49:31.8660
69.00,918099,2022-04-05 14:49:31.9010
69.00,918135,2022-04-05 14:49:31.9380
69.00,918172,2022-04-05 14:49:31.9740
70.00,918211,2022-04-05 14:49:32.0140
70.00,918238,2022-04-05 14:49:32.0410
70.00,918274,2022-04-05 14:49:32.0760
70.00,918310,2022-04-05 14:49:32.1120
70.00,918342,2022-04-05 14:49:32.1440
70.00,918378,2022-04-05 14:49:32.1810
70.00,918413,2022-04-05 14:49:32.2160
85.00,918454,2022-04-05 14:49:32.2570
85.00,918489,2022-04-05 14:49:32.2920
85.00,918527,2022-04-05 14:49:32.3300
85.00,918561,2022-04-05 14:49:32.3640
85.00,918596,2022-04-05 14:49:32.3980
85.00,918629,2022-04-05 14:49:32.4310
85.00,918662,2022-04-05 14:49:32.4640
97.00,918689,2022-04-05 14:49:32.4920
97.00,918727,2022-04-05 14:49:32.5290
97.00,918764,2022-04-05 14:49:32.5670
97.00,918799,2022-04-05 14:49:32.6020
97.00,918833,2022-04-05 14:49:32.6360
97.00,918871,2022-04-05 14:49:32.6730
97.00,918904,2022-04-05 14:49:32.7060
97.00,918942,2022-04-05 14:49:32.7450
97.00,918979,2022-04-05 14:49:32.7810
97.00,919015,2022-04-05 14:49:32.8180
97.00,919051,2022-04-05 14:49:32.8540
97.00,919085,2022-04-05 14:49:32.8880
97.00,919121,2022-04-05 14:49:32.9230
97.00,919157,2022-04-05 14:49:32.9600
97.00,919192,2022-04-05 14:49:32.9950
97.00,919227,2022-04-05 14:49:33.0290
97.00,919262,2022-04-05 14:49:33.0640
97.00,919301,2022-04-05 14:49:33.1040
97.00,919335,2022-04-05 14:49:33.1380
97.00,919367,2022-04-05 14:49:33.1690
97.00,919406,2022-04-05 14:49:33.2090
97.00,919436,2022-04-05 14:49:33.2380
97.00,919473,2022-04-05 14:49:33.2750
97.00,919506,2022-04-05 14:49:33.3080
97.00,919542,2022-04-05 14:49:33.3440
97.00,919575,2022-04-05 14:49:33.3770
97.00,919610,2022-04-05 14:49:33.4130
97.00,919648,2022-04-05 14:49:33.4500
97.00,919679,2022-04-05 14:49:33.4810
92.00,919718,2022-04-05 14:49:33.5210
92.00,919756,2022-04-05 14:49:33.5580
92.00,919792,2022-04-05 14:49:33.5940
92.00,919824,2022-04-05 14:49:33.6260
92.00,919864,2022-04-05 14:49:33.6660
92.00,919903,2022-04-05 14:49:33.7050
92.00,919940,2022-04-05 14:49:33.7430
69.00,919978,2022-04-05 14:49:33.7800
69.00,920022,2022-04-05 14:49:33.8250
69.00,920059,2022-04-05 14:49:33.8620
69.00,920093,2022-04-05 14:49:33.8950
69.00,920128,2022-04-05 14:49:33.9310
69.00,920163,2022-04-05 14:49:33.9650
69.00,920197,2022-04-05 14:49:34.0000
69.00,920239,2022-04-05 14:49:34.0420
69.00,920280,2022-04-05 14:49:34.0830
69.00,920315,2022-04-05 14:49:34.1180
69.00,920349,2022-04-05 14:49:34.1510
69.00,920384,2022-04-05 14:49:34.1870
69.00,920420,2022-04-05 14:49:34.2230
83.00,920456,2022-04-05 14:49:34.2580
83.00,920490,2022-04-05 14:49:34.2930
83.00,920526,2022-04-05 14:49:34.3290
83.00,920565,2022-04-05 14:49:34.3680
83.00,920602,2022-04-05 14:49:34.4040
83.00,920642,2022-04-05 14:49:34.4440
83.00,920678,2022-04-05 14:49:34.4800
97.00,920707,2022-04-05 14:49:34.5090
97.00,920739,2022-04-05 14:49:34.5410
97.00,920776,2022-04-05 14:49:34.5790
97.00,920811,2022-04-05 14:49:34.6140
97.00,920845,2022-04-05 14:49:34.6470
97.00,920885,2022-04-05 14:49:34.6870
97.00,920922,2022-04-05 14:49:34.7240
97.00,920961,2022-04-05 14:49:34.7640
97.00,920997,2022-04-05 14:49:34.8000
97.00,921030,2022-04-05 14:49:34.8320
97.00,921065,2022-04-05 14:49:34.8680
97.00,921103,2022-04-05 14:49:34.9060
97.00,921142,2022-04-05 14:49:34.9440
97.00,921178,2022-04-05 14:49:34.9800
97.00,921216,2022-04-05 14:49:35.0190
97.00,921254,2022-04-05 14:49:35.0570
97.00,921282,2022-04-05 14:49:35.0840
97.00,921321,2022-04-05 14:49:35.1240
97.00,921358,2022-04-05 14:49:35.1600
97.00,921393,2022-04-05 14:49:35.1960
97.00,921434,2022-04-05 14:49:35.2360
97.00,921463,2022-04-05 14:49:35.2660
97.00,921499,2022-04-05 14:49:35.3010
97.00,921536,2022-04-05 14:49:35.3390
97.00,921573,2022-04-05 14:49:35.3750
97.00,921610,2022-04-05 14:49:35.4130
97.00,921649,2022-04-05 14:49:35.4520
97.00,921684,2022-04-05 14:49:35.4860
94.00,921717,2022-04-05 14:49:35.5190
94.00,921756,2022-04-05 14:49:35.5580
94.00,921791,2022-04-05 14:49:35.5940
94.00,921826,2022-04-05 14:49:35.6290
94.00,921863,2022-04-05 14:49:35.6660
94.00,921897,2022-04-05 14:49:35.6990
94.00,921932,2022-04-05 14:49:35.7340
69.00,921975,2022-04-05 14:49:35.7780
69.00,922010,2022-04-05 14:49:35.8130
69.00,922045,2022-04-05 14:49:35.8470
69.00,922081,2022-04-05 14:49:35.8830
69.00,922112,2022-04-05 14:49:35.9140
69.00,922140,2022-04-05 14:49:35.9430
69.00,922172,2022-04-05 14:49:35.9750
69.00,922208,2022-04-05 14:49:36.0100
69.00,922243,2022-04-05 14:49:36.0460
69.00,922280,2022-04-05 14:49:36.0830
69.00,922313,2022-04-05 14:49:36.1160
69.00,922343,2022-04-05 14:49:36.1460
69.00,922378,2022-04-05 14:49:36.1800
69.00,922415,2022-04-05 14:49:36.2170
82.00,922456,2022-04-05 14:49:36.2580
82.00,922492,2022-04-05 14:49:36.2950
82.00,922525,2022-04-05 14:49:36.3280
82.00,922558,2022-04-05 14:49:36.3600
82.00,922595,2022-04-05 14:49:36.3980
82.00,922629,2022-04-05 14:49:36.4320
82.00,922666,2022-04-05 14:49:36.4680
82.00,922704,2022-04-05 14:49:36.5060
97.00,922739,2022-04-05 14:49:36.5420
97.00,922776,2022-04-05 14:49:36.5780
97.00,922811,2022-04-05 14:49:36.6130
97.00,922845,2022-04-05 14:49:36.6470
97.00,922881,2022-04-05 14:49:36.6830
97.00,922922,2022-04-05 14:49:36.7240
97.00,922957,2022-04-05 14:49:36.7600
97.00,922994,2022-04-05 14:49:36.7960
97.00,923031,2022-04-05 14:49:36.8330
97.00,923065,2022-04-05 14:49:36.8680
97.00,923106,2022-04-05 14:49:36.9080
97.00,923145,2022-04-05 14:49:36.9480
97.00,923180,2022-04-05 14:49:36.9820
97.00,923223,2022-04-05 14:49:37.0250
97.00,923253,2022-04-05 14:49:37.0560
97.00,923290,2022-04-05 14:49:37.0920
97.00,923330,2022-04-05 14:49:37.1330
97.00,923361,2022-04-05 14:49:37.1640
97.00,923394,2022-04-05 14:49:37.1970
97.00,923430,2022-04-05 14:49:37.2320
97.00,923471,2022-04-05 14:49:37.2730
97.00,923512,2022-04-05 14:49:37.3140
97.00,923548,2022-04-05 14:49:37.3500
97.00,923586,2022-04-05 14:49:37.3890
97.00,923620,2022-04-05 14:49:37.4220
97.00,923654,2022-04-05 14:49:37.4570
97.00,923685,2022-04-05 14:49:37.4880
95.00,923724,2022-04-05 14:49:37.5270
95.00,923756,2022-04-05 14:49:37.5590
95.00,923794,2022-04-05 14:49:37.5970
95.00,923827,2022-04-05 14:49:37.6300
95.00,923863,2022-04-05 14:49:37.6660
95.00,923900,2022-04-05 14:49:37.7020
95.00,923937,2022-04-05 14:49:37.7400
69.00,923976,2022-04-05 14:49:37.7780
69.00,924011,2022-04-05 14:49:37.8140
69.00,924046,2022-04-05 14:49:37.8480
69.00,924079,2022-04-05 14:49:37.8820
69.00,924115,2022-04-05 14:49:37.9170
69.00,924156,2022-04-05 14:49:37.9580
69.00,924193,2022-04-05 14:49:37.9950
69.00,924230,2022-04-05 14:49:38.0330
69.00,924266,2022-04-05 14:49:38.0680
69.00,924296,2022-04-05 14:49:38.0980
69.00,924334,2022-04-05 14:49:38.1370
69.00,924372,2022-04-05 14:49:38.1750
69.00,924406,2022-04-05 14:49:38.2090
69.00,924448,2022-04-05 14:49:38.2500
81.00,924482,2022-04-05 14:49:38.2850
81.00,924521,2022-04-05 14:49:38.3240
81.00,924558,2022-04-05 14:49:38.3610
81.00,924593,2022-04-05 14:49:38.3960
81.00,924627,2022-04-05 14:49:38.4300
81.00,924661,2022-04-05 14:49:38.4640
81.00,924696,2022-04-05 14:49:38.4980
97.00,924735,2022-04-05 14:49:38.5370
97.00,924774,2022-04-05 14:49:38.5770
97.00,924809,2022-04-05 14:49:38.6110
97.00,924843,2022-04-05 14:49:38.6460
97.00,924883,2022-04-05 14:49:38.6850
97.00,924917,2022-04-05 14:49:38.7200
97.00,924950,2022-04-05 14:49:38.7530
97.00,924986,2022-04-05 14:49:38.7890
97.00,925022,2022-04-05 14:49:38.8240
97.00,925059,2022-04-05 14:49:38.8610
97.00,925090,2022-04-05 14:49:38.8920
97.00,925121,2022-04-05 14:49:38.9230
97.00,925156,2022-04-05 14:49:38.9590
97.00,925190,2022-04-05 14:49:38.9930
97.00,925232,2022-04-05 14:49:39.0350
97.00,925268,2022-04-05 14:49:39.0710
97.00,925306,2022-04-05 14:49:39.1090
97.00,925342,2022-04-05 14:49:39.1440
97.00,925378,2022-04-05 14:49:39.1800
97.00,925411,2022-04-05 14:49:39.2140
97.00,925451,2022-04-05 14:49:39.2540
97.00,925484,2022-04-05 14:49:39.2860
97.00,925524,2022-04-05 14:49:39.3260
97.00,925559,2022-04-05 14:49:39.3610
97.00,925594,2022-04-05 14:49:39.3960
97.00,925630,2022-04-05 14:49:39.4330
97.00,925665,2022-04-05 14:49:39.4670
97.00,925701,2022-04-05 14:49:39.5030
97.00,925740,2022-04-05 14:49:39.5420
97.00,925776,2022-04-05 14:49:39.5780
97.00,925810,2022-04-05 14:49:39.6120
97.00,925841,2022-04-05 14:49:39.6440
97.00,925876,2022-04-05 14:49:39.6780
97.00,925912,2022-04-05 14:49:39.7140
97.00,925955,2022-04-05 14:49:39.7580
69.00,925992,2022-04-05 14:49:39.7950
69.00,926024,2022-04-05 14:49:39.8270
69.00,926060,2022-04-05 14:49:39.8630
69.00,926095,2022-04-05 14:49:39.8970
69.00,926131,2022-04-05 14:49:39.9340
69.00,926173,2022-04-05 14:49:39.9750
69.00,926210,2022-04-05 14:49:40.0130
69.00,926246,2022-04-05 14:49:40.0490
69.00,926283,2022-04-05 14:49:40.0860
69.00,926318,2022-04-05 14:49:40.1210
69.00,926359,2022-04-05 14:49:40.1620
69.00,926395,2022-04-05 14:49:40.1970
69.00,926429,2022-04-05 14:49:40.2320
69.00,926468,2022-04-05 14:49:40.2710
78.00,926495,2022-04-05 14:49:40.2970
78.00,926531,2022-04-05 14:49:40.3340
78.00,926573,2022-04-05 14:49:40.3750
78.00,926612,2022-04-05 14:49:40.4140
78.00,926647,2022-04-05 14:49:40.4490
78.00,926682,2022-04-05 14:49:40.4840
78.00,926719,2022-04-05 14:49:40.5210
97.00,926755,2022-04-05 14:49:40.5580
97.00,926794,2022-04-05 14:49:40.5960
97.00,926830,2022-04-05 14:49:40.6320
97.00,926862,2022-04-05 14:49:40.6640
97.00,926896,2022-04-05 14:49:40.6990
